Torque_graph
Time (Seconds),Data (kg*m^2/s^2),Data0 (kg*m^2/s^2),Data1 (kg*m^2/s^2),Data2 (kg*m^2/s^2)
53.700001,0.869123,-0.027908,-0.150319,0.000133
53.750000,0.880445,-0.028053,-0.155236,-0.000045
53.799999,0.891919,-0.028058,-0.157530,-0.000243
53.849998,0.875555,-0.027200,-0.155455,0.000083
53.899998,0.894449,-0.027710,-0.154455,-0.000295
53.950001,0.894146,-0.027423,-0.156798,-0.000289
54.000000,0.859568,-0.026088,-0.147891,0.000453
54.049999,0.885877,-0.027197,-0.153465,-0.000163
54.099998,0.881159,-0.027166,-0.145969,0.000077
54.149998,0.882525,-0.026991,-0.148142,0.000159
54.200001,0.875368,-0.026507,-0.151870,0.000134
54.250000,0.879655,-0.026893,-0.146712,0.000046
54.299999,0.893749,-0.027401,-0.147194,-0.000216
54.349998,0.893153,-0.026853,-0.148949,-0.000098
54.399998,0.874490,-0.025983,-0.147710,0.000192
54.450001,0.904540,-0.026872,-0.148152,-0.000260
54.500000,0.896136,-0.026038,-0.143961,-0.000211
54.549999,0.891963,-0.025404,-0.149696,-0.000194
54.599998,0.895115,-0.025148,-0.146005,-0.000017
54.649998,0.862556,-0.024195,-0.136800,0.000555
54.700001,0.891896,-0.025178,-0.139113,-0.000020
54.750000,0.886950,-0.024377,-0.137939,0.000142
54.799999,0.887577,-0.023957,-0.144683,0.000102
54.849998,0.897372,-0.024070,-0.141020,-0.000162
54.899998,0.900527,-0.023697,-0.144671,0.000036
54.950001,0.901479,-0.023584,-0.139917,-0.000212
55.000000,0.901703,-0.023204,-0.138150,-0.000170
55.049999,0.878385,-0.021830,-0.140288,0.000356
55.099998,0.896935,-0.022133,-0.139594,-0.0000049
55.149998,0.899962,-0.022355,-0.137318,-0.000066
55.200001,0.875744,-0.021372,-0.124068,0.000392
55.250000,0.898732,-0.021306,-0.140837,-0.000041
55.299999,0.890668,-0.020757,-0.134022,0.000082
55.349998,0.894155,-0.020552,-0.139723,-0.000061
55.399998,0.909682,-0.020871,-0.134474,-0.000153
55.450001,0.895764,-0.021026,-0.145193,0.000081
55.500000,0.895593,-0.022063,-0.125628,-0.000067
55.549999,0.886727,-0.022929,-0.145279,0.000100
55.599998,0.882123,-0.026286,-0.153902,0.000097
55.649998,0.906876,-0.031245,-0.106895,-0.000200
55.700001,0.893237,-0.033965,-0.179403,0.000341
55.750000,0.903666,-0.043808,-0.179533,0.000366
55.799999,0.926072,-0.060780,-0.181918,-0.000324
55.849998,0.868082,-0.071763,-0.038722,-0.000537
55.899998,0.895965,-0.078387,-0.200423,0.000388
55.950001,0.928501,-0.096378,-0.242638,-0.000015
56.000000,0.900084,-0.119849,-0.145850,-0.000684
56.049999,0.892619,-0.140058,-0.154748,-0.000375
56.099998,0.808196,-0.143597,-0.045204,0.000418
56.149998,0.897254,-0.159243,-0.241846,0.000125
56.200001,0.894608,-0.177708,-0.197061,-0.000191
56.250000,0.872623,-0.190744,-0.165089,-0.000212
56.299999,0.804049,-0.187252,-0.093284,0.000394
56.349998,0.882560,-0.204697,-0.224842,-0.000189
56.399998,0.877066,-0.217317,-0.187378,-0.000946
56.450001,0.842683,-0.209459,-0.182708,0.000531
56.500000,0.830039,-0.208863,-0.190395,0.000753
56.549999,0.830729,-0.218135,-0.167910,0.000168
56.599998,0.848416,-0.222907,-0.183800,-0.000007
56.649998,0.850339,-0.221751,-0.191781,-0.000059
56.700001,0.858145,-0.220903,-0.207106,0.000051
56.750000,0.862314,-0.223519,-0.197083,-0.000197
56.799999,0.855019,-0.220914,-0.188070,-0.000020
56.849998,0.858601,-0.219577,-0.195042,-0.000146
56.899998,0.846580,-0.212352,-0.193001,0.000252
56.950001,0.860438,-0.214023,-0.207369,0.000129
57.000000,0.864673,-0.217941,-0.187815,-0.000215
57.049999,0.862009,-0.212717,-0.200622,0.000091
57.099998,0.858722,-0.210200,-0.202792,0.000088
57.149998,0.859800,-0.211544,-0.193147,0.000014
57.200001,0.855592,-0.210208,-0.186932,0.000037
57.250000,0.868707,-0.211998,-0.198430,-0.000067
57.299999,0.862608,-0.208377,-0.198905,0.0000063
57.349998,0.862654,-0.208119,-0.197698,0.000023
57.399998,0.862659,-0.209079,-0.187887,-0.000050
57.450001,0.862361,-0.206464,-0.197063,0.000204
57.500000,0.864802,-0.207595,-0.195818,-0.000094
57.549999,0.860359,-0.207304,-0.182393,-0.000058
57.599998,0.861694,-0.204520,-0.193809,0.000035
57.649998,0.872757,-0.207367,-0.197004,-0.000101
57.700001,0.866220,-0.204810,-0.194601,0.000016
57.750000,0.863432,-0.204706,-0.186539,-0.000016
57.799999,0.859615,-0.202458,-0.184057,-0.000041
57.849998,0.875145,-0.204770,-0.196335,0.000016
57.899998,0.865037,-0.200859,-0.189624,0.000042
57.950001,0.866502,-0.199974,-0.194765,0.000051
58.000000,0.855957,-0.198880,-0.170323,-0.000099
58.049999,0.862086,-0.196418,-0.181056,0.000103
58.099998,0.854832,-0.190698,-0.177077,-0.000062
58.149998,0.892145,-0.190525,-0.229519,0.000102
58.200001,0.867876,-0.190690,-0.155052,-0.000456
58.250000,0.845928,-0.173612,-0.162202,-0.000019
58.299999,0.857996,-0.161723,-0.180065,0.000013
58.349998,0.924521,-0.153435,-0.297125,0.000479
58.399998,0.863220,-0.151487,-0.126507,-0.000753
58.450001,0.858047,-0.128761,-0.161834,0.000227
58.500000,0.937249,-0.114174,-0.325429,0.000629
58.549999,0.870099,-0.111233,-0.118918,-0.000923
58.599998,0.848801,-0.085684,-0.155355,0.000193
58.649998,0.882526,-0.065740,-0.192264,0.000457
58.700001,0.975499,-0.052483,-0.337092,0.000304
58.750000,0.846925,-0.039373,-0.089803,-0.000425
58.799999,0.882470,-0.019872,-0.145344,0.000405
58.849998,0.878790,0.004389,-0.141539,-0.000291
58.899998,0.964393,0.021849,-0.336299,0.000381
58.950001,0.858929,0.039934,-0.069443,-0.001067
59.000000,0.873904,0.057704,-0.128741,-0.000217
59.049999,0.880335,0.078172,-0.150872,0.000215
59.099998,0.920617,0.089048,-0.266452,0.000707
59.149998,0.868495,0.111788,-0.063108,-0.000933
59.200001,0.837146,0.115883,-0.099198,0.000316
59.250000,0.885608,0.123079,-0.215325,0.000723
59.299999,0.836761,0.142192,-0.048546,-0.000762
59.349998,0.853142,0.152204,-0.092757,-0.000292
59.399998,0.854613,0.161619,-0.114846,-0.000126
59.450001,0.823310,0.164517,-0.104211,0.000366
59.500000,0.861479,0.177469,-0.137897,0.000604
59.549999,0.849195,0.188189,-0.072618,-0.000379
59.599998,0.832741,0.183495,-0.082240,0.000228
59.649998,0.821318,0.182648,-0.081410,0.000461
59.700001,0.832788,0.187059,-0.087636,-0.000027
59.750000,0.842927,0.193983,-0.074220,-0.000226
59.799999,0.817622,0.184429,-0.075236,0.000276
59.849998,0.826647,0.187682,-0.073616,0.000127
59.899998,0.833784,0.190370,-0.066969,-0.000192
59.950001,0.840708,0.190982,-0.076450,-0.000106
60.000000,0.829081,0.186892,-0.068371,0.000201
60.049999,0.825417,0.185984,-0.062123,-0.000098
60.099998,0.820732,0.184042,-0.064056,0.000234
60.149998,0.832302,0.186642,-0.070370,-0.000025
60.200001,0.834128,0.189084,-0.060254,-0.000133
60.250000,0.833911,0.187474,-0.070303,-0.000116
60.299999,0.825021,0.186681,-0.059339,0.000040
60.349998,0.820422,0.186476,-0.060441,0.000111
60.399998,0.841623,0.193299,-0.069622,-0.000312
60.450001,0.830671,0.190145,-0.070377,0.000039
60.500000,0.817032,0.189678,-0.049825,-0.000017
60.549999,0.842635,0.197682,-0.065611,-0.000198
60.599998,0.817270,0.191006,-0.059594,0.000145
60.649998,0.818213,0.193971,-0.056829,0.000093
60.700001,0.828791,0.196734,-0.069547,0.000067
60.750000,0.826395,0.200219,-0.049279,-0.000064
60.799999,0.822904,0.200073,-0.054403,0.000013
60.849998,0.822552,0.199189,-0.069282,0.000060
60.899998,0.818372,0.202678,-0.046032,0.0000024
60.950001,0.813488,0.201901,-0.051193,0.000025
61.000000,0.831258,0.207684,-0.066749,-0.000072
61.049999,0.821111,0.205758,-0.059773,-0.000013
61.099998,0.825278,0.208434,-0.054872,-0.000150
61.149998,0.837320,0.208285,-0.076287,-0.000242
61.200001,0.806346,0.200904,-0.037450,0.000256
61.250000,0.850970,0.206676,-0.089418,-0.000199
61.299999,0.837421,0.197208,-0.076848,0.000251
61.349998,0.872987,0.200251,-0.076165,-0.000259
61.399998,0.848437,0.183411,-0.060440,-0.000078
61.450001,0.781462,0.163262,0.005304,0.000395
61.500000,0.862220,0.170613,-0.095780,0.000187
61.549999,0.901271,0.167954,-0.128228,-0.000559
61.599998,0.813597,0.149524,0.022666,0.000151
61.649998,0.913953,0.148138,-0.154287,-0.000150
61.700001,0.880593,0.125764,-0.120347,0.000222
61.750000,0.909902,0.109595,-0.105416,0.000042
61.799999,0.905396,0.082636,-0.099343,0.000640
61.849998,0.894438,0.059190,-0.056426,-0.000803
61.899998,0.889848,0.038844,-0.096665,-0.000181
61.950001,0.918408,0.022286,-0.111413,-0.000219
62.000000,0.884255,0.008290,-0.066052,0.000079
62.049999,0.855319,0.001118,-0.062731,0.000590
62.099998,0.889928,-0.002666,-0.127019,0.000370
62.149998,0.913939,-0.003560,-0.102670,-0.000233
62.200001,0.895755,-0.003907,-0.104644,0.000230
62.250000,0.933906,-0.004021,-0.126233,-0.000163
62.299999,0.906262,-0.002362,-0.100894,0.000052
62.349998,0.885352,-0.000880,-0.110543,0.000583
62.399998,0.937293,0.000470,-0.134178,-0.000117
62.450001,0.933211,0.000567,-0.116655,-0.000567
62.500000,0.881188,-0.002137,-0.147317,0.000836
62.549999,0.946778,-0.002890,-0.057426,-0.001512
62.599998,0.911765,-0.000524,-0.120172,-0.000077
62.649998,0.904264,0.001887,-0.141441,0.000511
62.700001,0.917430,0.002372,-0.133330,0.000088
62.750000,0.928870,0.003157,-0.093087,-0.000701
62.799999,0.895473,0.005006,-0.137536,0.000510
62.849998,0.922663,0.007305,-0.115275,-0.000558
62.899998,0.952963,0.011979,-0.104754,-0.000814
62.950001,0.931777,0.018848,-0.112948,-0.000431
63.000000,0.862346,0.021243,-0.164001,0.001526
63.049999,0.949351,0.032271,-0.080820,-0.001114
63.099998,0.912924,0.041591,-0.096697,-0.000418
63.149998,1.008861,0.060827,-0.167906,-0.001055
63.200001,0.835372,0.051814,-0.183294,0.002091
63.250000,0.966020,0.076534,-0.092230,-0.001113
63.299999,0.986586,0.094472,-0.085042,-0.001901
63.349998,0.940968,0.105089,-0.147243,0.000044
63.399998,0.778897,0.082382,-0.242531,0.003254
63.450001,0.948816,0.130821,-0.170043,-0.000759
63.500000,0.926291,0.138604,-0.119991,-0.000752
63.549999,0.872426,0.134460,-0.151747,0.000790
63.599998,0.858836,0.129788,-0.226166,0.001399
63.649998,0.867104,0.158392,-0.096517,0.0000032
63.700001,0.859306,0.154091,-0.186889,0.000807
63.750000,0.943974,0.177444,-0.244622,-0.000301
63.799999,0.871472,0.176561,-0.148862,0.000155
63.849998,0.910300,0.183950,-0.196153,-0.000069
63.899998,0.855831,0.173772,-0.160765,0.000322
63.950001,0.945442,0.203425,-0.195407,-0.001324
64.000000,0.913928,0.193581,-0.193742,0.000093
64.050003,0.903868,0.195300,-0.174045,-0.000391
64.100006,0.846087,0.183068,-0.140757,0.000561
64.150002,0.885694,0.196192,-0.168934,0.000316
64.200005,0.901750,0.199007,-0.202928,-0.000051
64.250000,0.858683,0.196517,-0.148686,0.000068
64.300003,0.892211,0.209345,-0.177902,-0.000286
64.350006,0.896068,0.207609,-0.204434,0.000087
64.400002,0.884381,0.208516,-0.184767,0.000015
64.450005,0.878108,0.208103,-0.176808,0.000021
64.500000,0.877426,0.207824,-0.176871,0.000030
64.550003,0.878379,0.208073,-0.177450,0.000012
64.600006,0.878916,0.208265,-0.177543,-0.00000073
64.650002,0.878954,0.208287,-0.177516,-0.0000021
64.700005,0.878868,0.208258,-0.177488,-0.00000028
64.750000,0.878838,0.208251,-0.177477,0.00000022
64.800003,0.878839,0.208255,-0.177477,0.000000029
64.850006,0.878842,0.208256,-0.177471,-0.000000033
64.900002,0.878842,0.208254,-0.177474,-0.00000012
64.950005,0.878845,0.208254,-0.177478,-0.000000039
65.000000,0.878846,0.208256,-0.177475,-0.00000013
65.050003,0.878846,0.208257,-0.177477,-0.0000001
65.100006,0.878844,0.208257,-0.177476,-0.000000078
65.150002,0.878844,0.208257,-0.177476,-0.000000073
65.200005,0.878844,0.208257,-0.177476,-0.000000073
65.250000,0.878844,0.208257,-0.177476,-0.000000073
65.300003,0.878844,0.208257,-0.177476,-0.000000076
65.350006,0.878844,0.208257,-0.177476,-0.000000071
65.400002,0.878844,0.208257,-0.177476,-0.000000074
65.450005,0.878844,0.208257,-0.177476,-0.000000075
65.500000,0.878844,0.208257,-0.177476,-0.000000073
65.550003,0.878844,0.208257,-0.177476,-0.000000074
65.600006,0.878844,0.208257,-0.177476,-0.000000072
65.650002,0.878844,0.208257,-0.177476,-0.000000075
65.700005,0.878844,0.208257,-0.177476,-0.000000074
65.750000,0.878844,0.208257,-0.177476,-0.000000073
65.800003,0.878844,0.208257,-0.177476,-0.000000076
65.850006,0.878844,0.208257,-0.177476,-0.000000076
65.900002,0.878844,0.208257,-0.177476,-0.000000076
65.950005,0.878844,0.208257,-0.177476,-0.000000074
66.000000,0.878844,0.208257,-0.177476,-0.000000073
66.050003,0.878844,0.208257,-0.177476,-0.000000075
66.100006,0.878844,0.208257,-0.177476,-0.000000074
66.150002,0.878844,0.208257,-0.177476,-0.000000073
66.200005,0.878844,0.208257,-0.177476,-0.000000074
66.250000,0.878844,0.208257,-0.177476,-0.000000076
66.300003,0.878844,0.208257,-0.177476,-0.000000075
66.350006,0.878844,0.208257,-0.177476,-0.000000075
66.400002,0.878844,0.208257,-0.177476,-0.000000075
66.450005,0.878844,0.208257,-0.177476,-0.000000073
66.500000,0.878844,0.208257,-0.177476,-0.000000074
66.550003,0.878844,0.208257,-0.177476,-0.000000075
66.600006,0.878844,0.208257,-0.177476,-0.00000007
66.650002,0.878844,0.208257,-0.177476,-0.000000074
66.700005,0.878844,0.208257,-0.177476,-0.000000074
66.750000,0.878844,0.208257,-0.177476,-0.000000076
66.800003,0.878844,0.208257,-0.177476,-0.000000074
66.850006,0.878844,0.208257,-0.177476,-0.000000074
66.900002,0.878844,0.208257,-0.177476,-0.000000076
66.950005,0.878844,0.208257,-0.177476,-0.000000074
67.000000,0.878844,0.208257,-0.177476,-0.000000074
67.050003,0.878844,0.208257,-0.177476,-0.000000076
67.100006,0.878844,0.208257,-0.177476,-0.000000074
67.150002,0.878844,0.208257,-0.177476,-0.000000074
67.200005,0.878844,0.208257,-0.177476,-0.000000075
67.250000,0.878844,0.208257,-0.177476,-0.000000076
67.300003,0.878844,0.208257,-0.177476,-0.000000075
67.350006,0.878844,0.208257,-0.177476,-0.000000075
67.400002,0.878844,0.208257,-0.177476,-0.000000075
67.450005,0.878844,0.208257,-0.177476,-0.000000073
67.500000,0.878844,0.208257,-0.177476,-0.000000076
67.550003,0.878844,0.208257,-0.177476,-0.000000074
67.600006,0.878844,0.208257,-0.177476,-0.000000075
67.650002,0.878844,0.208257,-0.177476,-0.000000074
67.700005,0.878844,0.208257,-0.177476,-0.000000076
67.750000,0.878844,0.208257,-0.177476,-0.000000074
67.800003,0.878844,0.208257,-0.177476,-0.000000073
67.850006,0.878844,0.208257,-0.177476,-0.000000075
67.900002,0.878844,0.208257,-0.177476,-0.000000076
67.950005,0.878844,0.208257,-0.177476,-0.000000075
68.000000,0.878844,0.208257,-0.177476,-0.000000072
68.050003,0.878844,0.208257,-0.177476,-0.000000075
68.100006,0.878844,0.208257,-0.177476,-0.000000074
68.150002,0.878844,0.208257,-0.177476,-0.000000073
68.200005,0.878844,0.208257,-0.177476,-0.000000073
68.250000,0.878844,0.208257,-0.177476,-0.000000073
68.300003,0.878844,0.208257,-0.177476,-0.000000073
68.350006,0.878844,0.208257,-0.177476,-0.000000072
68.400002,0.878844,0.208257,-0.177476,-0.000000074
68.450005,0.878844,0.208257,-0.177476,-0.000000074
68.500000,0.878844,0.208257,-0.177476,-0.000000075
68.550003,0.878844,0.208257,-0.177476,-0.000000074
68.600006,0.878844,0.208257,-0.177476,-0.000000075
68.650002,0.878844,0.208257,-0.177476,-0.000000071
68.700005,0.878844,0.208257,-0.177476,-0.000000074
68.750000,0.878844,0.208257,-0.177476,-0.000000074
68.800003,0.878844,0.208257,-0.177476,-0.000000076
68.850006,0.878844,0.208257,-0.177476,-0.000000075
68.900002,0.878844,0.208257,-0.177476,-0.000000078
68.950005,0.878844,0.208257,-0.177476,-0.000000074
69.000000,0.878844,0.208257,-0.177476,-0.000000076
69.050003,0.878844,0.208257,-0.177476,-0.000000075
69.100006,0.878844,0.208257,-0.177476,-0.000000075
69.150002,0.878844,0.208257,-0.177476,-0.000000074
69.200005,0.878844,0.208257,-0.177476,-0.000000075
69.250000,0.878844,0.208257,-0.177476,-0.000000072
69.300003,0.878844,0.208257,-0.177476,-0.000000075
69.350006,0.878844,0.208257,-0.177476,-0.000000075
69.400002,0.878844,0.208257,-0.177476,-0.000000073
69.450005,0.878844,0.208257,-0.177476,-0.000000073
69.500000,0.878844,0.208257,-0.177476,-0.000000074
69.550003,0.878844,0.208257,-0.177476,-0.000000075
69.600006,0.878844,0.208257,-0.177476,-0.000000074
69.650002,0.878844,0.208257,-0.177476,-0.000000074
69.700005,0.878844,0.208257,-0.177476,-0.000000072
69.750000,0.878844,0.208257,-0.177476,-0.000000073
69.800003,0.878844,0.208257,-0.177476,-0.000000076
69.850006,0.878844,0.208257,-0.177476,-0.000000076
69.900002,0.878844,0.208257,-0.177476,-0.000000075
69.950005,0.878844,0.208257,-0.177476,-0.000000072
70.000000,0.878844,0.208257,-0.177476,-0.000000075
70.050003,0.878844,0.208257,-0.177476,-0.000000075
70.100006,0.878844,0.208257,-0.177476,-0.000000072
70.150002,0.878844,0.208257,-0.177476,-0.000000074
70.200005,0.878844,0.208257,-0.177476,-0.000000075
70.250000,0.878844,0.208257,-0.177476,-0.000000075
70.300003,0.878844,0.208257,-0.177476,-0.000000073
70.350006,0.878844,0.208257,-0.177476,-0.000000075
70.400002,0.878844,0.208257,-0.177476,-0.000000075
70.450005,0.878844,0.208257,-0.177476,-0.000000074
70.500000,0.878844,0.208257,-0.177476,-0.000000072
70.550003,0.878844,0.208257,-0.177476,-0.000000078
70.600006,0.878844,0.208257,-0.177476,-0.000000075
70.650002,0.878844,0.208257,-0.177476,-0.000000076
70.700005,0.878844,0.208257,-0.177476,-0.000000073
70.750000,0.878844,0.208257,-0.177476,-0.000000076
70.800003,0.878844,0.208257,-0.177476,-0.000000074
70.850006,0.878844,0.208257,-0.177476,-0.000000073
70.900002,0.878844,0.208257,-0.177476,-0.000000072
70.950005,0.878844,0.208257,-0.177476,-0.000000074
71.000000,0.878844,0.208257,-0.177476,-0.000000076
71.050003,0.878844,0.208257,-0.177476,-0.000000075
71.100006,0.878844,0.208257,-0.177476,-0.000000076
71.150002,0.878844,0.208257,-0.177476,-0.000000073
71.200005,0.878844,0.208257,-0.177476,-0.000000071
71.250000,0.878844,0.208257,-0.177476,-0.000000073
71.300003,0.878844,0.208257,-0.177476,-0.000000075
71.350006,0.878844,0.208257,-0.177476,-0.000000076
71.400002,0.878844,0.208257,-0.177476,-0.000000072
71.450005,0.878844,0.208257,-0.177476,-0.000000075
71.500000,0.878844,0.208257,-0.177476,-0.000000073
71.550003,0.878844,0.208257,-0.177476,-0.000000076
71.600006,0.878844,0.208257,-0.177476,-0.000000073
71.650002,0.878844,0.208257,-0.177476,-0.000000072
71.700005,0.878844,0.208257,-0.177476,-0.000000073
71.750000,0.878844,0.208257,-0.177476,-0.000000074
71.800003,0.878844,0.208257,-0.177476,-0.000000075
71.850006,0.878844,0.208257,-0.177476,-0.000000073
71.900002,0.878844,0.208257,-0.177476,-0.000000074
71.950005,0.878844,0.208257,-0.177476,-0.000000074
72.000000,0.878844,0.208257,-0.177476,-0.000000074
72.050003,0.878844,0.208257,-0.177476,-0.000000075
72.100006,0.878844,0.208257,-0.177476,-0.000000075
72.150002,0.878844,0.208257,-0.177476,-0.000000074

