3.751,72.56,-76.19
3.758,72.38,-76.19
3.762,72.38,-77.12
3.765,72.31,-77.12
3.769,72.31,-77.12
3.801,72.19,-80
3.818,72.06,-80
3.851,72.06,-82.31
3.868,72,-82.31
3.901,71.94,-83
3.904,71.81,-83
3.919,71.81,-82.94
3.95,71.69,-82.5
3.968,71.69,-82.5
4,71.19,-81.56
4.01,71.19,-81.56
4.03,71,-80.75
4.04,71,-80.44
4.05,71,-80.19
4.059,71,-80.19
4.063,71,-79.88
4.066,71.06,-79.88
4.07,71.06,-79.69
4.1,71.38,-79.25
4.109,71.44,-79.12
4.113,71.38,-79.06
4.116,71.38,-79.06
4.13,71.19,-78.69
4.14,71.25,-78.56
4.15,71.25,-78.44
4.161,71.25,-78.44
4.164,71.31,-78.44
4.168,71.25,-78.38
4.2,71.31,-78.25
4.209,71.31,-78.25
4.212,71.31,-78.25
4.216,71.38,-78.25
4.219,71.44,-78.25
4.25,71.62,-78.44
4.259,71.69,-78.44
4.262,71.81,-78.56
4.266,71.81,-78.56
4.29,71.88,-78.75
4.3,71.88,-78.81
4.309,71.94,-78.81
4.312,72,-78.88
4.316,72,-78.88
4.34,72.19,-79.25
4.35,72.19,-79.44
4.359,72.19,-79.5
4.362,72.19,-79.5
4.366,72.19,-79.5
4.39,72.19,-79.69
4.4,72.12,-79.69
4.409,72.19,-79.69
4.412,72.25,-79.75
4.416,72.25,-79.75
4.44,72.38,-79.88
4.45,72.5,-79.94
4.459,72.5,-79.94
4.49,72.44,-79.56
4.5,72.31,-79.44
4.509,72.31,-79.25
4.512,72.31,-79.25
4.516,72.25,-79.25
4.52,72.25,-79.06
4.53,72.25,-78.81
4.54,72.19,-78.44
4.55,72.19,-78.06
4.559,72.12,-77.56
4.58,72,-76.44
4.59,72,-75.75
4.6,72.06,-75.06
4.609,72.06,-74.19
4.613,72,-74.25
4.617,72,-74.25
4.658,72.31,-70.25
4.68,72.75,-66.69
4.69,73,-65.38
4.7,73.19,-63.94
4.709,73.19,-62.38
4.713,73.38,-62.56
4.719,73.38,-61.06
4.73,73.62,-59.81
4.748,73.75,-58.38
4.759,73.81,-55.38
4.763,73.94,-55.44
4.766,73.94,-53.75
4.799,74.44,-49.06
4.809,74.69,-47.62
4.813,74.88,-47.75
4.816,74.88,-46.19
4.849,74.94,-41.25
4.859,75.19,-39.69
4.863,75.38,-39.81
4.866,75.44,-38.19
4.899,75.94,-33.69
4.909,75.88,-32.12
4.913,75.56,-31.88
4.92,75.44,-30.25
4.948,75.44,-27.12
4.959,75.75,-24.44
4.963,75.88,-24.5
5.008,76,-18.62
5.012,76.31,-17.44
5.016,76.38,-16.19
5.059,76.62,-10.62
5.062,76.56,-10.56
5.066,76.56,-9.31
5.109,76.62,-5.94
5.113,76.56,-5.94
5.116,76.56,-5.38
5.159,76.75,-4.12
5.163,76.75,-4.19
5.208,76.88,-4.25
5.213,76.88,-4.5
5.258,76.94,-4.44
5.262,77.06,-4.5
5.27,77.06,-4.56
5.274,77.06,-4.62
5.309,77.19,-5
5.312,77.19,-5.06
5.316,77.19,-5.12
5.359,77.19,-5.19
5.362,77.25,-5.25
5.366,77.25,-5.31
5.409,77.31,-5.5
5.412,77.31,-5.5
5.416,77.31,-5.5
5.459,77.31,-5.62
5.462,77.38,-5.69
5.466,77.38,-5.69
5.509,77.5,-6
5.512,77.62,-6
5.516,77.62,-6
5.538,77.62,-6
5.543,77.75,-6.19
5.559,77.81,-6.31
5.562,77.81,-6.38
5.566,77.81,-6.38
5.572,77.81,-6.38
5.608,77.81,-6.44
5.612,77.81,-6.5
5.616,77.88,-6.5
5.622,77.88,-6.5
5.658,77.88,-6.5
5.662,78,-6.5
5.665,78,-6.5
5.672,78.06,-6.56
5.708,78.06,-6.5
5.712,78.19,-6.56
5.715,78.19,-6.56
5.722,78.19,-6.56
5.758,78.19,-6.56
5.762,78.31,-6.56
5.765,78.31,-6.56
5.772,78.31,-6.62
5.808,78.31,-6.56
5.812,78.25,-6.5
5.815,78.25,-6.5
5.821,78.31,-6.5
5.858,78.38,-6.69
5.862,78.19,-6.56
5.871,78.19,-6.56
5.874,78.19,-6.5
5.881,78.12,-6.38
5.891,78,-6.25
5.901,78,-6.19
5.905,78.06,-6.19
5.908,78.06,-6.19
5.912,78,-6.12
5.921,77.94,-6.12
5.958,77.94,-6.12
5.962,77.31,-5.5
5.971,77.06,-5.19
5.974,77.06,-5.19
5.981,76.88,-5
5.991,76.56,-4.75
5.994,76.62,-4.75
6.001,76.31,-4.62
6.004,76.25,-4.62
6.008,76.25,-4.62
6.011,75.94,-4.5
6.021,75.5,-4.25
6.024,75.5,-4.25
6.031,75.19,-4
6.059,75.19,-4.56
6.062,73.94,-3.38
6.071,73.31,-3.06
6.075,73.31,-3.06
6.081,72.81,-2.88
6.09,72.81,-3.38
6.094,72.25,-2.75
6.101,71.56,-2.56
6.104,71.69,-2.56
6.108,71.69,-2.56
6.111,71.06,-2.44
6.115,71.06,-2.44
6.121,70.38,-2.25
6.13,70.38,-2.88
6.133,69.75,-2.12
6.141,69.12,-2
6.151,69.12,-2.69
6.154,68.38,-1.81
6.158,68.38,-1.81
6.161,67.62,-1.62
6.165,67.62,-1.62
6.171,66.94,-1.44
6.174,66.94,-1.44
6.181,66.19,-1.38
6.19,66.19,-2.19
6.193,65.31,-1.19
6.201,64.38,-1.12
6.204,64.56,-1.12
6.208,64.56,-1.12
6.211,63.69,-1
6.215,63.69,-1
6.221,62.81,-0.94
6.229,62.81,-1.88
6.232,62,-0.88
6.241,61.12,-0.75
6.25,61.12,-1.75
6.253,60.31,-0.75
6.256,60.31,-0.75
6.26,60.31,-1.69
6.263,59.5,-0.62
6.271,58.69,-0.56
6.281,57.81,-0.56
6.289,57.81,-1.56
6.299,56.94,-1.5
6.302,56.06,-0.44
6.305,56.06,-0.44
6.309,56.06,-1.44
6.312,55.12,-0.31
6.316,55.12,-0.31
6.321,54.19,-0.25
6.329,54.19,-1.25
6.338,53.25,-0.12
6.342,52.38,0
6.36,51.25,-0.94
6.363,50.62,0.12
6.371,49.69,0.19
6.381,48.81,0.19
6.389,48.81,-0.88
6.399,48,-0.94
6.402,47.06,0.19
6.406,47.06,0.19
6.409,47.06,-0.88
6.412,46.06,0.25
6.416,46.06,0.25
6.421,45.25,0.19
6.431,44.31,0.25
6.441,43.5,0.25
6.449,43.5,-0.81
6.453,42.62,0.25
6.456,42.62,0.25
6.46,42.88,-0.75
6.464,41.81,0.31
6.471,40.94,0.38
6.479,40.94,-0.62
6.489,40.12,-0.56
6.499,39.25,-0.5
6.502,38.5,0.5
6.506,38.5,0.5
6.509,38.5,-0.44
6.513,37.69,0.56
6.516,37.69,0.56
6.521,36.94,0.56
6.529,36.94,-0.38
6.539,36.12,-0.25
6.549,35.31,-0.12
6.552,34.56,0.81
6.556,34.56,0.81
6.559,34.56,-0.06
6.563,33.94,0.88
6.571,33.25,0.94
6.589,32.5,0.25
6.599,31.81,0.38
6.602,31.06,1.25
6.606,31.06,1.25
6.609,31.06,0.44
6.613,30.44,1.25
6.622,29.75,1.38
6.639,29.19,0.56
6.649,28.56,0.62
6.652,27.94,1.38
6.656,27.94,1.38
6.66,27.94,0.62
6.664,27.25,1.44
6.672,26.62,1.5
6.709,25.25,0.25
6.713,24.25,1.69
6.729,23.75,1.06
6.739,23.19,1.12
6.749,22.56,1.25
6.752,21.94,2
6.756,21.94,2
6.759,21.94,1.44
6.762,21.5,2.06
6.771,21,2.12
6.789,20.56,1.62
6.799,20.19,1.5
6.802,19.81,2
6.806,19.81,2
6.809,19.81,1.56
6.813,19.44,2
6.829,19.19,1.5
6.839,18.81,1.5
6.849,18.56,1.56
6.852,18.31,1.94
6.856,18.31,1.62
6.86,18.31,1.62
6.863,18,2
6.879,17.81,1.75
6.889,17.62,1.75
6.899,17.5,1.75
6.902,17.31,2
6.906,17.31,1.81
6.91,17.44,1.81
6.913,17.25,2
6.929,17.12,1.94
6.939,17,2
6.949,16.81,2.06
6.952,16.75,2.19
6.959,16.75,2.06
6.963,16.62,2.19
6.999,16.56,2.06
7.003,16.56,2.19
7.006,16.56,2.19
7.01,16.69,2.19
7.013,16.69,2.19
7.038,16.75,2.12
7.049,16.69,2.19
7.052,16.69,2.19
7.056,16.69,2.19
7.06,16.69,2.19
7.063,16.69,2.19
7.099,16.69,2.12
7.102,16.81,2.12
7.106,16.81,2.12
7.109,16.81,2.12
7.113,16.81,2.12
7.148,16.81,2.19
7.152,16.81,2.19
7.156,16.81,2.19
7.16,16.88,2.19
7.198,16.88,2.06
7.202,16.56,2.19
7.206,16.56,2.12
7.21,16.44,2.12
7.213,16.38,2.19
7.248,16.25,1.94
7.252,15.25,2.12
7.256,15.25,2
7.26,14.88,2
7.298,14.81,1.75
7.302,13.56,2
7.306,13.56,1.88
7.31,13.38,1.88
7.348,13.25,1.62
7.353,11.94,2.12
7.356,11.94,2.06
7.36,11.94,2.06
7.363,11.81,2.19
7.398,11.81,2
7.403,10.81,2.5
7.406,10.81,2.5
7.409,10.62,2.5
7.448,10.44,2.44
7.453,9.88,3.06
7.456,9.88,2.94
7.46,10,2.94
7.498,9.75,2.81
7.503,9.56,3.06
7.506,9.56,3.06
7.51,9.69,3.06
7.548,9.62,2.88
7.553,9.56,3.19
7.556,9.56,3.19
7.56,9.75,3.19
7.598,9.81,3
7.61,10,3.06
7.649,10.12,2.94
7.653,10.31,3.06
7.656,10.31,3.06
7.66,10.56,3.06
7.698,10.75,3.19
7.71,11.12,3.31
7.748,11.19,3.31
7.76,11.19,3.31
7.799,11.25,3.12
7.803,11.12,3.19
7.807,11.12,3.19
7.81,11.12,3.19
7.822,11.06,3.12
7.859,10.94,3
7.898,10.69,2.75
7.91,10.5,2.81
7.921,10.38,2.69
7.959,10,2.62
7.971,9.88,2.5
8.009,9.62,2.56
8.021,9.44,2.44
8.059,9.12,2.38
8.063,9.19,2.06
8.071,9.12,2
8.11,9.06,1.94
8.121,8.94,2
8.16,9,2.06
8.171,9.12,2.06
8.21,9.25,2
8.213,9.44,2
8.221,9.44,2
8.25,9.44,2.06
8.254,9.5,2.06
8.261,9.5,2.06
8.271,9.56,2
8.309,9.5,2
8.313,9.44,2
8.321,9.38,1.94
