0.07,-11.81,2.94,0.5,0.916748,0.108152,0
0.12,-11.88,2.88,0.56,0.905659,0.102636,0.00031648
0.17,-11.81,2.88,0.5,0.937526,0.115378,-0.000640159
0.22,-11.81,2.81,0.5,0.904727,0.100928,0.000344152
0.27,-11.75,2.81,0.44,0.927379,0.112894,-0.000313946
0.32,-11.69,2.88,0.44,0.918058,0.111248,0.000157156
0.37,-11.62,2.81,0.38,0.915624,0.0958248,-0.000159077
0.42,-11.56,2.81,0.38,0.917927,0.108994,0.000156798
0.47,-11.56,2.81,0.38,0.909876,0.103803,0.000130141
0.52,-11.56,2.88,0.31,0.918528,0.109293,-0.00015793
0.62,-11.5,2.94,0.25,0.91936,0.103197,1.14833E-05
0.67,-11.5,2.88,0.25,0.911932,0.0975539,0.000142692
0.72,-11.5,2.88,0.25,0.918869,0.108156,-8.93858E-12
0.77,-11.5,2.75,0.25,0.915175,0.0952669,3.9292E-09
0.82,-11.44,2.69,0.25,0.927168,0.109224,-0.000138015
0.92,-11.44,2.69,0.25,0.914519,0.10481,6.8858E-05
1.01,-11.44,2.69,0.25,0.917892,0.103388,0
1.08,-11.44,2.69,0.25,0.918018,0.103857,-3.48926E-06
1.12,-11.44,2.56,0.31,0.913515,0.0900902,0.000237396
1.17,-11.5,2.56,0.38,0.912735,0.113343,0.000132185
1.22,-11.44,2.56,0.38,0.934365,0.105994,-0.000461985
1.27,-11.44,2.56,0.31,0.909918,0.10249,-2.83804E-05
1.32,-11.44,2.56,0.38,0.917329,0.103187,0.000352332
1.37,-11.44,2.62,0.38,0.919711,0.107759,-0.000186511
1.42,-11.44,2.69,0.31,0.91802,0.104523,-0.000166076
1.47,-11.38,2.75,0.31,0.925607,0.103971,3.56503E-05
1.52,-11.44,2.69,0.38,0.899563,0.0935082,0.000448569
1.57,-11.44,2.75,0.31,0.9282,0.112655,-0.000476112
1.62,-11.44,2.75,0.31,0.917048,0.0999421,0.000158928
1.67,-11.44,2.75,0.31,0.917401,0.103477,1.39853E-05
1.72,-11.38,2.81,0.31,0.927906,0.109214,-0.000159062
1.77,-11.38,2.75,0.31,0.907128,0.094298,0.000158253
1.82,-11.31,2.75,0.31,0.928955,0.108363,-0.000168684
1.87,-11.31,2.69,0.38,0.907929,0.0980231,0.000328166
1.92,-11.38,2.75,0.31,0.910403,0.109131,-0.000154357
1.97,-11.38,2.81,0.31,0.928255,0.104452,-1.99079E-05
2.02,-11.5,2.88,0.38,0.900529,0.10057,0.000487324
2.07,-11.62,3,0.31,0.919813,0.106745,-0.00038023
2.12,-11.81,3.06,0.31,0.904943,0.0976113,0.000367891
2.17,-12.06,3.19,0.38,0.909598,0.107256,0.000297619
2.22,-12.31,3.38,0.5,0.916054,0.108537,0.000123855
2.27,-12.69,3.56,0.62,0.896281,0.102595,0.000301692
2.32,-13.25,3.81,0.62,0.8887,0.107912,0.000144418
2.37,-13.94,4,0.44,0.890435,0.100651,-0.000122293
2.42,-14.94,4.25,0.38,0.866005,0.107651,0.000987294
2.47,-16.06,4.56,0.38,0.886049,0.114553,0.000416671
2.52,-17.19,4.75,0.31,0.891066,0.106761,-0.000128404
2.57,-18.5,5,0.38,0.864817,0.116443,0.000802033
2.62,-19.94,5.25,0.38,0.863812,0.114258,0.000150525
2.67,-21.5,5.5,0.69,0.859407,0.117913,0.00095602
2.72,-23.19,5.75,0.81,0.846881,0.121572,-0.000187925
2.77,-24.69,6.12,0.75,0.876896,0.136735,-0.000746509
2.82,-26.31,6.56,0.94,0.830749,0.129386,0.000802387
2.87,-27.94,6.94,1.06,0.830067,0.12651,-0.000198005
2.92,-29.88,7.38,1.38,0.776244,0.13141,0.00120806
2.97,-31.81,7.94,1.5,0.80549,0.146435,-0.000512646
3.02,-34,8.38,1.56,0.750579,0.129423,0.000301569
3.07,-36.38,9,1.69,0.738456,0.155812,0.000680582
3.12,-38.62,9.31,1.75,0.749169,0.133118,-0.0004312
3.17,-41.06,9.94,2.06,0.702186,0.171311,0.00094747
3.22,-43.19,10.62,2.19,0.732506,0.169085,-0.00101762
3.27,-45.44,11.12,2.44,0.649403,0.144552,0.000569811
3.32,-47.31,11.75,2.38,0.69656,0.178427,-0.00145017
3.37,-49.31,12.44,2.69,0.618261,0.164313,0.000953922
3.42,-51.44,13.44,3.19,0.586682,0.185188,0.000901196
3.47,-53.25,14.38,3.5,0.620107,0.175501,-0.00122414
3.52,-55,15.56,3.56,0.566887,0.193704,-0.000633083
3.57,-56.5,16.56,3.38,0.553398,0.171969,-0.000821825
