1.329428734728196893e-01,4.938918726518444491e-02,4.934876794888653356e-02,-5.986741047276647535e-05
1.322315866088649150e-01,5.130575242361967020e-02,5.125011329336634502e-02,-4.491134234654354683e-05
1.283945581753948295e-01,5.219127810716036459e-02,5.212970979774205621e-02,-1.384451829362202155e-05
1.282013118336894630e-01,5.029979744846693746e-02,5.025721731149666166e-02,-5.713586930154416269e-06
1.279768893534266594e-01,5.089005870469227866e-02,5.083899680212555089e-02,-8.013975852510021321e-06
1.261405361209864961e-01,4.917250351344666648e-02,4.911585044762757646e-02,-1.166814768463774668e-06
1.237689221308671261e-01,4.570983040013043563e-02,4.568298883698978380e-02,1.499218753618425243e-05
1.219172211362628128e-01,4.685470792277202784e-02,4.682809094229103963e-02,1.373833527795424042e-05
1.237656188439652527e-01,5.025162181248032239e-02,5.020116126838735510e-02,-8.588309224907815189e-06
1.251465041706591452e-01,4.859766037908695713e-02,4.854610382401522428e-02,-6.157575412118386710e-06
1.234260329142131823e-01,4.593345051751566988e-02,4.589320582113787239e-02,9.765523233387847737e-06
1.235572250864919036e-01,4.643173541903382329e-02,4.638918757082886868e-02,4.613221963088233185e-06
1.252014815215112264e-01,4.662761447427073852e-02,4.657896896479359755e-02,-6.874014219986789758e-06
1.255865393630431204e-01,4.917238356368459906e-02,4.912210367504546427e-02,-9.160097001667635817e-06
1.233084038508791003e-01,4.958966283976726230e-02,4.954565645192675338e-02,-1.275766563612333559e-11
1.225322821187558031e-01,4.766647624434319080e-02,4.762719888088546433e-02,4.342503486076554494e-06
1.233024210228547274e-01,4.626344836317701492e-02,4.622008275121455845e-02,8.905217098518719449e-06
1.215460366128421205e-01,4.816919936628691334e-02,4.812231494616257821e-02,2.471333078703283117e-05
1.227293660290095234e-01,5.116364964993201647e-02,5.111699981779037338e-02,3.325807987334283939e-06
1.262590198217384552e-01,5.058241718802040238e-02,5.053681430135504443e-02,-3.798548979075091542e-05
1.232850328599501000e-01,4.944830784747590580e-02,4.940026747141365582e-02,-8.131312056774274595e-06
1.220308489319658074e-01,4.944435100256167753e-02,4.940090457863788309e-02,2.311460512104955735e-05
1.232938021506963244e-01,4.866574978048444911e-02,4.862946321957740958e-02,-8.115371006010949924e-06
1.245327977944166303e-01,4.982033778346037917e-02,4.977168574030010895e-02,-2.312100348150749601e-05
1.232857312333058980e-01,4.757153245642519596e-02,4.752361845882296931e-02,1.624462420931325175e-05
1.202148911440250323e-01,4.584098191689431334e-02,4.580248548829878724e-02,2.186657397588626003e-05
1.233151736641916185e-01,4.880553366211139166e-02,4.876151439039244639e-02,-1.625203614187102359e-05
1.245508343951772651e-01,4.764453495410615053e-02,4.759992284411290742e-02,-6.867579794608270748e-06
1.245324264726636182e-01,4.793952667515420651e-02,4.789492086030609080e-02,1.259595226196019117e-06
1.245510996156012490e-01,4.764440167253075620e-02,4.759978917177216245e-02,-6.868442923772430648e-06
1.228898891591947290e-01,4.766217649610281909e-02,4.761055136352973505e-02,-1.155144885957374915e-06
1.228811505148701133e-01,4.708295117608955749e-02,4.703911705477208799e-02,6.980449152695669545e-06
1.190768833514437020e-01,4.746236144761620951e-02,4.742369016904490059e-02,1.603278083645679088e-05
1.190731868539709193e-01,5.024998769161918150e-02,5.020407395898084796e-02,-2.344052348832906843e-07
1.216688135326214060e-01,4.815667840327596955e-02,4.811415479493209163e-02,1.385565316374860581e-05
1.192047070020876287e-01,4.715450065703194471e-02,4.711660071253968157e-02,2.760246615417107126e-05
1.201213384460554645e-01,4.538346286100467669e-02,4.534928379617176458e-02,5.537339687932842448e-06
1.211659776378729431e-01,4.608588833184127515e-02,4.604364508488840990e-02,3.104756899023176453e-05
1.233807386967752523e-01,4.607372811432727117e-02,4.603529764853804551e-02,5.198322217535106070e-05
1.260499564069780531e-01,4.506141223981813965e-02,4.502932824782103494e-02,4.155107572964323481e-05
1.236071448138940376e-01,4.495498241353430152e-02,4.491631923201553495e-02,4.235869261869362339e-05
1.239697161227817784e-01,4.582745700159906316e-02,4.577832241444464156e-02,2.239115149244016388e-05
1.272146504836790259e-01,4.228722017906624830e-02,4.225066279531656394e-02,4.437899411267987146e-05
1.319967714115055368e-01,3.811744020726458293e-02,3.810784096373639324e-02,1.139158874695061368e-04
1.488963561979652628e-01,3.994164940388435225e-02,3.990759689552567796e-02,8.403570652040116145e-05
1.655557054834328190e-01,4.335241414475071026e-02,4.327550453281356346e-02,4.367122541029354863e-05
1.735521496925995777e-01,4.537144222967978702e-02,4.528477049789043918e-02,7.371110644733311172e-05
1.858090636851781052e-01,3.931577548813473821e-02,3.926194222308453108e-02,1.005681216072346209e-04
2.018948105253877412e-01,3.113275497508203801e-02,3.111464885743816383e-02,9.939312620202989394e-05
2.242453170796520900e-01,4.015496116636056712e-02,4.007555069616364207e-02,-7.406192595045614263e-06
2.476165345839363707e-01,4.899753484162450157e-02,4.886456462957217139e-02,-4.961164879978093218e-05
2.585781168492690130e-01,3.622922275613602028e-02,3.615543821882741954e-02,3.640205195527422468e-05
2.665469009777829967e-01,2.914245504846109044e-02,2.909296670409054070e-02,8.800235170701885734e-05
2.788471103075205182e-01,3.467738890165385918e-02,3.459238225903490255e-02,8.656495784606479992e-05
2.987508076637286347e-01,3.183392922186484980e-02,3.175407938037137778e-02,3.345052294863363568e-05
3.138020896739074916e-01,2.684793908721130884e-02,2.677727660853200520e-02,5.173132485525692856e-05
3.378298291855582614e-01,3.248529044117445114e-02,3.235937649187974052e-02,5.875092591938114355e-05
