1.084026983995912616e-04,2.168916519392431036e-04,2.168053280571037079e-04,0.000000000000000000e+00
4.242623259483664644e-02,1.838816407638606612e-02,1.782857818583342968e-02,1.689164169484304599e-05
-2.593652106499312604e-02,-1.467541725521179750e-02,-1.467008979613471965e-02,1.484441594206939925e-06
-3.885003240886161779e-02,-2.202375390308385084e-02,-2.201600789095932778e-02,2.196837685963104085e-06
-5.163069857615164293e-02,-2.925522141735589429e-02,-2.924524862222461705e-02,2.913502727617290906e-06
-6.423522466240802475e-02,-3.633179031811481496e-02,-3.631978933811257082e-02,3.635077201168303674e-06
-7.662139858459166009e-02,-4.321645166055052001e-02,-4.320262730199162654e-02,4.361971396982280303e-06
-8.874834918314598864e-02,-4.987346045421219703e-02,-4.985802309226661927e-02,5.094322860030820138e-06
-1.005767950647130371e-01,-5.626857053913766893e-02,-5.625173546114948381e-02,5.831959695912437692e-06
-1.120692824709949853e-01,-6.236925933118497162e-02,-6.235124606473585462e-02,6.574370519457758201e-06
-1.231904105371431496e-01,-6.814494091726235048e-02,-6.812597254513234890e-02,7.320681680758052656e-06
-1.339070423925228237e-01,-7.356716605976786061e-02,-7.354746852398744150e-02,8.069642242271143209e-06
-1.441885006571368144e-01,-7.860980775790300801e-02,-7.858960915512483436e-02,8.819617010140994449e-06
-1.540067459976600106e-01,-8.324923111101856232e-02,-8.322876098146390900e-02,9.568587747095212308e-06
-1.633365375271146336e-01,-8.746444633511593625e-02,-8.744393494737066896e-02,1.031416251753599879e-05
-1.721555739609034186e-01,-9.123724389739354401e-02,-9.121692153133963143e-02,1.105359294175762444e-05
-1.804446145781944399e-01,-9.455231085447518558e-02,-9.453240708464824560e-02,1.178379896987479330e-05
-1.881875791806116027e-01,-9.739732760692784708e-02,-9.737807058858789777e-02,1.250140063074948294e-05
-1.953716263887614879e-01,-9.976304441499429798e-02,-9.974466017518489325e-02,1.320275607052531980e-05
-2.019872097702274660e-01,-1.016433371572309924e-01,-1.016260488930844641e-01,1.388400507259701354e-05
