14.12,-50.79,52,14.89,16.57,0
14.16,-50.79,52,14.95,16.51,0
14.2,-50.92,51.94,14.89,16.64,0
14.26,-51.04,52,14.95,16.7,0
14.31,-50.98,51.94,14.95,16.64,0
14.36,-51.1,51.94,15.02,16.64,0
14.4,-51.17,51.87,15.08,16.7,0
14.46,-51.17,51.81,15.08,16.82,1
14.51,-51.35,51.87,15.02,17.01,1
14.56,-51.35,51.75,15.14,16.95,1
14.61,-51.48,51.94,15.08,17.26,1
14.66,-51.42,51.94,15.08,17.26,1
14.71,-51.35,51.87,15.14,17.26,1
14.76,-51.42,52,15.2,17.39,1
14.81,-51.35,52,15.2,17.26,1
14.86,-51.29,51.94,15.2,17.26,1
14.92,-51.42,52,15.2,17.32,1
15,-51.35,52,15.2,17.32,1
15.06,-51.48,52.06,15.14,17.45,1
15.12,-51.42,52.06,15.14,17.39,1
15.2,-51.29,52,15.2,17.26,1
15.26,-51.35,52.06,15.2,17.32,1
15.32,-51.17,51.94,15.27,17.2,1
15.4,-50.98,52.06,15.2,17.14,1
15.46,-50.85,52.19,14.95,17.14,1
15.52,-49.98,52.12,14.89,16.57,1
15.57,-50.04,52.5,14.64,16.82,1
15.62,-49.73,52.5,14.64,16.64,1
15.67,-49.54,52.62,14.64,16.51,1
15.72,-49.6,52.81,14.7,16.57,1
15.77,-50.48,53,15.02,17.51,1
15.83,-49.73,52.87,15.45,17.07,1
15.88,-49.73,53.25,15.58,17.32,1
15.93,-48.79,53.62,15.95,17.01,1
15.98,-47.17,54.06,16.27,16.32,1
16.03,-46.23,55.5,16.7,16.51,1
16.08,-44.04,56.31,17.27,15.64,1
16.13,-41.35,57.25,18.02,14.32,1
16.18,-39.67,58.69,18.7,13.89,1
16.23,-37.17,59.75,19.52,12.64,1
16.28,-34.42,60.56,20.33,11.01,1
16.33,-31.79,61.69,21.27,9.57,1
16.38,-28.79,62.62,22.27,7.82,1
16.43,-25.42,63.37,23.27,5.64,1
16.48,-21.73,63.81,24.2,3.14,1
16.53,-17.98,64.5,25.27,0.64,1
16.58,-14.23,64.81,26.27,-2.05,1
16.63,-10.67,65,27.2,-4.55,1
16.68,-7.54,65.31,28.02,-6.93,1
16.73,-4.92,65.56,28.77,-8.93,1
16.78,-2.54,65.5,29.33,-10.74,1
16.83,-0.73,65.5,29.83,-12.24,1
16.88,0.46,65.5,30.2,-13.3,1
16.93,1.21,65.44,30.45,-13.99,1
16.98,1.52,65.44,30.58,-14.43,1
17.03,1.77,65.5,30.77,-14.74,1
17.08,2.02,65.37,30.89,-14.99,1
17.13,2.21,65.56,30.95,-15.18,1
17.18,2.15,65.44,30.89,-15.18,1
17.23,2.08,65.56,30.89,-15.18,1
17.28,1.83,65.44,30.83,-15.05,1
17.38,1.58,65.56,30.83,-14.93,1
17.48,0.83,65.62,30.89,-14.49,1
17.58,0.02,65.81,30.58,-13.93,1
17.63,-0.42,65.75,30.39,-13.61,1
17.71,-0.92,65.87,30.2,-13.24,1
17.83,-1.17,65.87,30.08,-12.99,1
17.93,-1.54,65.75,30.2,-12.68,1
17.98,-1.29,65.62,30.64,-12.8,1
18.03,-0.92,65.75,31.45,-12.86,1
18.08,-0.79,65.31,32.58,-12.99,1
18.13,-0.73,65.44,33.89,-12.99,1
18.18,-0.79,65.37,35.39,-13.05,1
18.23,-1.1,64.87,37.02,-12.8,1
18.28,-1.54,64.5,38.95,-12.36,1
18.33,-2.67,64.12,41.33,-11.55,1
18.38,-4.1,63.44,43.64,-10.61,1
18.43,-5.54,62.81,45.89,-9.8,1
18.48,-7.17,62.25,48.39,-8.49,1
