1.19209289551E-06,-82.95,0.561493098736,87.43,-0.00849584303796,2.59,-0.00077147554839,,0,0,0,,,0.63073,-0.006134,-0.004884
0.0308821201324,-82.51,0.660569548607,88.04,-0.0106327589601,2.42,-0.000450604449725,,1.516179,0,-0.006011,,,0.63073,-0.006134,-0.004884
0.0617761611938,-81.8,0.746561646461,88.66,-0.0124766901135,2.24,-9.88610117929E-05,,3.732193,-1.4E-05,0.061007,,,0.978381,0.001117,7.6E-05
0.0928771495819,-81.19,0.820504367352,89.1,-0.0134914051741,2.24,0.000112567890028,,4.74511,0,0.269588,,,1.136283,0.00401,-0.009908
0.123874187469,-80.48,0.881099641323,89.27,-0.0157043896616,2.15,0.000281269312836,,4.79299,1.4E-05,0.668894,,,1.015753,0.001573,-0.011937
0.155832052231,-79.69,0.945352494717,89.27,-0.016130367294,2.15,0.000411147106206,,4.612126,2.7E-05,1.267669,,,0.930156,-9.7E-05,-0.011917
0.186784029007,-78.99,0.982293665409,89.19,-0.0168750248849,2.15,0.000505327945575,,4.507761,0,2.066228,,,0.916051,-0.000334,-0.012043
0.217864990234,-78.29,1.00926530361,89.19,-0.0174143537879,2.15,0.000567094422877,,4.475919,0,3.064474,,,0.925815,-0.00012,-0.012348
0.249164104462,-77.76,1.02775800228,89.19,-0.0172251854092,2.15,0.00059917208273,,4.458693,1.4E-05,4.262339,,,0.932085,1.3E-05,-0.012861
0.281069993973,-77.41,1.03860771656,89.01,-0.0174057055265,2.07,0.000604946049862,,4.432765,2.7E-05,5.660137,,,0.932253,2.8E-05,-0.013407
0.311812162399,-77.05,1.04255628586,88.84,-0.0174333564937,2.07,0.000577018130571,,4.398833,1.4E-05,7.258114,,,0.930194,9.9E-06,-0.01396
0.3429210186,-76.7,1.04046428204,88.48,-0.0173250362277,2.07,0.000533521175385,,4.361035,0,9.056203,,,0.927954,3.4E-07,-0.014552
0.373802185059,-76.53,1.03311061859,87.87,-0.0164589956403,2.07,0.000474154716358,,4.320559,0,10.993777,,,0.92551,-9.7E-08,-0.010904
0.405822992325,-76.44,1.01660132408,87.16,-0.0155614875257,2.07,0.000401789438911,,4.277228,0,12.979764,,,0.922562,2E-06,-0.006052
0.4367852211,-76.44,1.00022673607,86.37,-0.0156683139503,2.07,0.000320042017847,,4.230824,0,14.976173,,,0.919022,3.4E-06,-0.005562
0.467772006989,-76.44,0.981265723705,85.49,-0.0146339004859,2.07,0.000231819227338,,4.181319,0,16.974646,,,0.914849,3.3E-06,-0.006334
0.499031066895,-76.44,0.960658490658,84.53,-0.0140988789499,2.07,0.00013993983157,,4.128973,0,18.974129,,,0.910111,2.8E-06,-0.007011
0.529764175415,-76.44,0.939157068729,83.56,-0.0135392285883,2.07,4.81531023979E-05,,4.073948,1.4E-05,20.974091,,,0.904842,2.4E-06,-0.007576
0.561850070953,-76.44,0.917573869228,82.51,-0.0124290613458,2.07,-6.91539607942E-05,,4.016425,1.4E-05,22.974201,,,0.899057,2.4E-06,-0.00815
0.59276008606,-76.44,0.896653354168,81.54,-0.0124141275883,2.07,-0.000149521976709,,3.956565,2.7E-05,24.974382,,,0.892744,2.4E-06,-0.008717
0.623794078827,-76.44,0.877348601818,80.48,-0.011716876179,2.07,-0.000219384673983,,3.894369,1.4E-05,26.97467,,,0.885907,2.5E-06,-0.00926
0.654712200165,-76.44,0.855414688587,79.43,-0.0107113039121,2.07,-0.000275894999504,,3.830015,0,28.975016,,,0.878565,2.1E-06,-0.00977
0.68575501442,-76.44,0.842835128307,78.37,-0.0103158792481,2.07,-0.000316028483212,,3.763585,0,30.975414,,,0.870717,2.2E-06,-0.010262
0.716835021973,-76.44,0.834556996822,77.23,-0.00946509372443,2.07,-0.000336383469403,,3.69516,1.4E-05,32.975868,,,0.862375,2.1E-06,-0.010717
0.747825145721,-76.44,0.83134406805,76,-0.00925889611244,2.07,-0.000333990901709,,3.624918,1.4E-05,34.976349,,,0.853558,1.9E-06,-0.011164
0.778786182404,-76.53,0.834027707577,74.77,-0.00917471200228,2.07,-0.000305728986859,,3.552914,0,36.976952,,,0.844258,1.7E-06,-0.011567
0.809787988663,-76.44,0.843403756618,73.36,-0.00922917481512,2.07,-0.000248219817877,,3.479148,1.4E-05,38.977623,,,0.834507,1.7E-06,-0.01194
0.840784072876,-76.44,0.860284030437,72.04,-0.00944065209478,2.07,-0.000158715993166,,3.403811,1.4E-05,40.978294,,,0.824299,1.4E-06,-0.012286
0.871865987778,-76.53,0.885478436947,70.73,-0.00928383599967,2.07,1.60168856382E-05,,3.326958,1.4E-05,42.97905,,,0.813657,1.2E-06,-0.012603
0.90273809433,-76.53,0.920473098755,69.49,-0.00931806862354,2.07,0.000193329527974,,3.248643,0,44.979897,,,0.802589,8.7E-07,-0.012888
0.934779167175,-76.53,0.964226901531,68.09,-0.0104164034128,2.07,0.000412693247199,,3.168921,0,46.980816,,,0.791113,6.4E-07,-0.013125
0.965853214264,-76.53,0.875626504421,66.59,-0.00995612516999,2.07,2.15334603126E-06,,3.087915,0,48.981789,,,0.779237,3.3E-07,-0.013341
0.996775150299,-76.53,0.871122300625,65.01,-0.0102361757308,2.07,2.12604300032E-06,,3.005679,0,50.982788,,,0.766978,-4.8E-08,-0.013528
1.07513713837,-76.7,0.858293294907,61.32,-0.0109352590516,2.07,1.9982496724E-06,,2.922269,0,52.983841,,,0.754356,-4.8E-07,-0.013671
1.10670113564,-76.7,0.853195309639,60,-0.0111795021221,2.07,1.93033861251E-06,,2.83778,0,54.98502,,,0.741376,-7.2E-07,-0.013775
1.13776803017,-76.7,0.847941815853,58.77,-0.0114139923826,2.07,1.8233248511E-06,,2.752252,0,56.986237,,,0.728067,-1.2E-06,-0.01385
1.17845416069,-76.79,0.840681254864,57.19,-0.0117120081559,2.07,1.69760073732E-06,,2.665741,0,58.987495,,,0.714432,-1.6E-06,-0.013883
1.21624708176,-76.88,0.833172857761,55.96,-0.0119914682582,2.07,1.5917590872E-06,,2.578342,0,60.988796,,,0.700493,-2.1E-06,-0.013889
1.24777412415,-76.97,0.827371060848,54.81,-0.0121892374009,2.07,1.47605919665E-06,,2.49015,0,62.990192,,,0.686272,-2.6E-06,-0.013848
1.27876520157,-76.97,0.821406066418,53.58,-0.0123773524538,2.07,1.35027073611E-06,,2.401249,0,64.991669,,,0.67178,-2.9E-06,-0.013776
1.30971598625,-77.05,0.815320014954,52.44,-0.0125544574112,2.07,1.21543450859E-06,,2.311609,0,66.993187,,,0.657032,-3.6E-06,-0.013667
1.34077811241,-77.14,0.809096157551,51.21,-0.0127210868523,2.07,1.07135292637E-06,,2.221396,0,68.99472,,,0.642057,-3.8E-06,-0.013524
1.37164402008,-77.23,0.802737057209,50.07,-0.0128771299496,2.07,9.18229659419E-07,,2.13065,0,70.996323,,,0.626868,-4.4E-06,-0.013356
1.40265917778,-77.32,0.796223521233,48.92,-0.0130229461938,2.07,6.99789893588E-07,,2.03944,0,72.997986,,,0.611478,-4.8E-06,-0.01314
1.4337451458,-77.23,0.789601504803,47.69,-0.0131574561819,2.07,5.26335497852E-07,,1.947902,0,74.999687,,,0.595913,-5E-06,-0.012908
1.46470999718,-77.32,0.782852232456,46.55,-0.013320193626,2.07,3.44520856288E-07,,1.856063,0,77.001396,,,0.580194,-5.6E-06,-0.012637
1.49569416046,-77.49,0.773636519909,45.41,-0.0134290391579,2.07,1.53903371825E-07,,1.764019,0,79.003212,,,0.564332,-5.9E-06,-0.012321
1.52676510811,-77.76,0.766600251198,44.18,-0.0135267199948,2.07,-4.40461462858E-08,,1.672604,0,80.943832,,,0.548606,-7E-06,-0.007986
1.55770921707,-78.02,0.759445488453,43.03,-0.013613127172,2.07,-2.49742498681E-07,,1.583648,0,82.732208,,,0.533603,-8.6E-06,-0.002465
1.58871912956,-78.29,0.752150654793,41.89,-0.013688383624,2.07,-4.63705703169E-07,,1.499295,0,84.331352,,,0.519882,-9E-06,-0.000969
1.6198861599,-78.55,0.744766652584,40.75,-0.0137518811971,2.07,-6.84308645305E-07,,1.42072,0,85.732796,,,0.507739,-8E-06,-0.000613
1.65204811096,-78.81,0.737272262573,39.43,-0.0138037782162,2.07,-9.89508521343E-07,,1.348375,0,86.935005,,,0.497207,-6.9E-06,-0.000269
