0,2087
4,2087
9,2087
19,2087
49,2087
60,2087
69,2087
99,2087
109,2087
139,2087
144,2087
151,2087
159,2087
189,2087
194,2087
201,2086
209,2087
239,2086
244,2086
251,2085
259,2085
279,2084
284,2084
319,2084
329,2084
350,2084
359,2084
369,2085
399,2085
409,2085
439,2085
469,2086
499,2086
509,2086
519,2085
549,2085
559,2086
579,2085
600,2085
609,2085
619,2084
649,2085
659,2084
669,2085
699,2086
709,2085
719,2085
749,2085
759,2084
789,2084
800,2084
809,2084
819,2084
849,2083
879,2083
928,2083
978,2083
1028,2084
1078,2082
1128,2083
1178,2082
1228,2082
1278,2082
1328,2082
1378,2079
1428,2078
1478,2076
1528,2076
1578,2076
1628,2073
1678,2072
1728,2072
1751,2070
1754,2070
1778,2069
1800,2076
1804,2076
1828,2077
1850,2077
1858,2077
1862,2078
1879,2079
1900,2083
1908,2083
1912,2082
1920,2081
1950,2077
1958,2077
1962,2077
1970,2076
2000,2071
2009,2082
2013,2070
2019,2069
2050,2069
2059,2079
2063,2070
2099,2081
2108,2070
2112,2070
2119,2071
2150,2073
2159,2082
2168,2074
2200,2075
2209,2083
2219,2082
2250,2073
2259,2081
2269,2082
2300,2070
2309,2075
2319,2073
2350,2063
2359,2066
2369,2065
2400,2051
2409,2051
2419,2047
2450,2033
2459,2033
2469,2029
2500,2016
2509,2014
2519,2011
2558,2006
2569,2006
2600,2007
2609,2008
2658,2013
2669,2013
2709,2013
2719,2012
2759,2008
2769,2008
2809,2005
2819,2005
2868,2005
2919,2007
2969,2008
3018,2008
3069,2006
3119,2006
3169,2005
3219,2001
3269,1986
3319,1947
3369,1882
3419,1799
3469,1699
3519,1600
3569,1496
3619,1398
3669,1308
3719,1231
3751,1181
3758,1181
3762,1170
3765,1170
3769,1170
3801,1137
3818,1137
3851,1111
3868,1111
3901,1103
3904,1103
3919,1104
3950,1109
3968,1109
4000,1120
4010,1120
4030,1129
4040,1132
4050,1135
4059,1135
4063,1139
4066,1139
4070,1141
4100,1146
4109,1147
4113,1148
4116,1148
4130,1152
4140,1154
4150,1155
4161,1155
4164,1155
4168,1156
4200,1157
4209,1157
4212,1157
4216,1157
4219,1157
4250,1155
4259,1155
4262,1154
4266,1154
4290,1152
4300,1151
4309,1151
4312,1150
4316,1150
4340,1146
4350,1144
4359,1143
4362,1143
4366,1143
4390,1141
4400,1141
4409,1141
4412,1140
4416,1140
4440,1139
4450,1138
4459,1138
4490,1142
4500,1144
4509,1146
4512,1146
4516,1146
4520,1148
4530,1151
4540,1155
4550,1159
4559,1165
4580,1178
4590,1186
4600,1193
4609,1203
4613,1203
4617,1203
4658,1248
4680,1289
4690,1304
4700,1320
4709,1338
4713,1336
4719,1353
4730,1367
4748,1383
4759,1417
4763,1417
4766,1436
4799,1489
4809,1506
4813,1504
4816,1522
4849,1578
4859,1596
4863,1595
4866,1613
4899,1664
4909,1682
4913,1685
4920,1703
4948,1739
4959,1769
4963,1769
5008,1836
5012,1849
5016,1863
5059,1927
5062,1927
5066,1942
5109,1980
5113,1980
5116,1986
5159,2001
5163,2000
5208,1999
5213,1996
5258,1997
5262,1996
5270,1996
5274,1995
5309,1991
5312,1990
5316,1989
5359,1988
5362,1988
5366,1987
5409,1985
5412,1985
5416,1985
5459,1984
5462,1983
5466,1983
5509,1979
5512,1979
5516,1979
5538,1979
5543,1977
5559,1976
5562,1975
5566,1975
5572,1975
5608,1974
5612,1974
5616,1974
5622,1974
5658,1974
5662,1974
5665,1974
5672,1973
5708,1974
5712,1973
5715,1973
5722,1973
5758,1973
5762,1973
5765,1973
5772,1972
5808,1973
5812,1974
5815,1974
5821,1974
5858,1971
5862,1973
5871,1973
5874,1974
5881,1975
5891,1976
5901,1977
5905,1977
5908,1977
5912,1978
5921,1978
5958,1978
5962,1985
5971,1988
5974,1988
5981,1991
5991,1993
5994,1993
6001,1995
6004,1995
6008,1995
6011,1996
6021,1999
6024,1999
6031,2002
6059,1996
6062,2009
6071,2013
6075,2013
6081,2015
6090,2009
6094,2016
6101,2018
6104,2018
6108,2018
6111,2020
6115,2020
6121,2022
6130,2015
6133,2023
6141,2025
6151,2017
6154,2027
6158,2027
6161,2029
6165,2029
6171,2031
6174,2031
6181,2032
6190,2023
6193,2034
6201,2035
6204,2035
6208,2035
6211,2036
6215,2036
6221,2037
6229,2026
6232,2037
6241,2039
6250,2028
6253,2039
6256,2039
6260,2028
6263,2040
6271,2041
6281,2041
6289,2030
6299,2030
6302,2042
6305,2042
6309,2031
6312,2044
6316,2044
6321,2045
6329,2033
6338,2046
6342,2048
6360,2037
6363,2049
6371,2050
6381,2050
6389,2037
6399,2037
6402,2050
6406,2050
6409,2037
6412,2050
6416,2050
6421,2050
6431,2050
6441,2050
6449,2038
6453,2050
6456,2050
6460,2039
6464,2051
6471,2052
6479,2040
6489,2041
6499,2042
6502,2053
6506,2053
6509,2042
6513,2054
6516,2054
6521,2054
6529,2043
6539,2045
6549,2046
6552,2057
6556,2057
6559,2047
6563,2058
6571,2058
6589,2050
6599,2052
6602,2062
6606,2062
6609,2053
6613,2062
6622,2063
6639,2054
