0,2261
4,2261
9,2261
19,2261
49,2261
60,2262
69,2263
99,2263
109,2263
139,2263
144,2264
151,2264
159,2264
189,2264
194,2264
201,2264
209,2263
239,2264
244,2265
251,2265
259,2265
279,2264
284,2263
319,2263
329,2264
350,2263
359,2263
369,2263
399,2263
409,2263
439,2263
469,2263
499,2262
509,2262
519,2262
549,2261
559,2260
579,2259
600,2258
609,2258
619,2258
649,2257
659,2258
669,2256
699,2256
709,2256
719,2256
749,2255
759,2254
789,2253
800,2253
809,2253
819,2252
849,2252
879,2251
928,2251
978,2250
1028,2250
1078,2249
1128,2248
1178,2248
1228,2246
1278,2246
1328,2246
1378,2249
1428,2253
1478,2264
1528,2281
1578,2305
1628,2335
1678,2373
1728,2416
1751,2459
1754,2458
1778,2468
1800,2504
1804,2502
1828,2512
1850,2556
1858,2554
1862,2564
1879,2574
1900,2595
1908,2593
1912,2603
1920,2616
1950,2648
1958,2644
1962,2652
1970,2663
2000,2687
2009,2684
2013,2693
2019,2705
2050,2732
2059,2731
2063,2738
2099,2768
2108,2770
2112,2780
2119,2790
2150,2811
2159,2808
2168,2815
2200,2844
2209,2843
2219,2849
2250,2870
2259,2869
2269,2874
2300,2891
2309,2888
2319,2892
2350,2906
2359,2906
2369,2908
2400,2921
2409,2920
2419,2923
2450,2933
2459,2931
2469,2933
2500,2941
2509,2940
2519,2941
2558,2943
2569,2943
2600,2942
2609,2942
2658,2939
2669,2938
2709,2938
2719,2939
2759,2940
2769,2940
2809,2943
2819,2943
2868,2942
2919,2942
2969,2941
3018,2940
3069,2940
3119,2939
3169,2938
3219,2935
3269,2929
3319,2920
3369,2912
3419,2906
3469,2902
3519,2901
3569,2901
3619,2895
3669,2887
3719,2879
3751,2874
3758,2872
3762,2872
3765,2871
3769,2871
3801,2869
3818,2868
3851,2868
3868,2867
3901,2867
3904,2865
3919,2865
3950,2864
3968,2864
4000,2858
4010,2858
4030,2856
4040,2856
4050,2856
4059,2856
4063,2856
4066,2857
4070,2857
4100,2860
4109,2861
4113,2860
4116,2860
4130,2858
4140,2859
4150,2859
4161,2859
4164,2859
4168,2859
4200,2859
4209,2859
4212,2859
4216,2860
4219,2861
4250,2863
4259,2864
4262,2865
4266,2865
4290,2866
4300,2866
4309,2867
4312,2867
4316,2867
4340,2869
4350,2869
4359,2869
4362,2869
4366,2869
4390,2869
4400,2869
4409,2869
4412,2870
4416,2870
4440,2872
4450,2873
4459,2873
4490,2872
4500,2871
4509,2871
4512,2871
4516,2870
4520,2870
4530,2870
4540,2869
4550,2869
4559,2869
4580,2867
4590,2867
4600,2868
4609,2868
4613,2867
4617,2867
4658,2871
4680,2876
4690,2879
4700,2881
4709,2881
4713,2883
4719,2883
4730,2886
4748,2887
4759,2888
4763,2889
4766,2889
4799,2895
4809,2898
4813,2900
4816,2900
4849,2901
4859,2903
4863,2906
4866,2906
4899,2912
4909,2911
