0,1236,2087
4,1237,2087
9,1237,2087
19,1237,2087
49,1237,2087
60,1238,2087
69,1238,2087
99,1238,2087
109,1239,2087
139,1239,2087
144,1240,2087
151,1240,2087
159,1240,2087
189,1240,2087
194,1240,2087
201,1240,2086
209,1239,2087
239,1240,2086
244,1240,2086
251,1240,2085
259,1240,2085
279,1240,2084
284,1239,2084
319,1238,2084
329,1240,2084
350,1239,2084
359,1238,2084
369,1239,2085
399,1239,2085
409,1238,2085
439,1239,2085
469,1238,2086
499,1238,2086
509,1238,2086
519,1238,2085
549,1237,2085
559,1235,2086
579,1235,2085
600,1233,2085
609,1233,2085
619,1233,2084
649,1233,2085
659,1233,2084
669,1232,2085
699,1231,2086
709,1231,2085
719,1231,2085
749,1230,2085
759,1230,2084
789,1229,2084
800,1228,2084
809,1228,2084
819,1228,2084
849,1228,2083
879,1227,2083
928,1226,2083
978,1225,2083
1028,1225,2084
1078,1225,2082
1128,1223,2083
1178,1223,2082
1228,1222,2082
1278,1222,2082
1328,1222,2082
1378,1225,2079
1428,1229,2078
1478,1240,2076
1528,1256,2076
1578,1280,2076
1628,1311,2073
1678,1348,2072
1728,1391,2072
1751,1434,2070
1754,1434,2070
1778,1443,2069
1800,1479,2076
1804,1478,2076
1828,1488,2077
1850,1531,2077
1858,1530,2077
1862,1539,2078
1879,1549,2079
1900,1571,2083
1908,1569,2083
1912,1579,2082
1920,1591,2081
1950,1624,2077
1958,1619,2077
1962,1627,2077
1970,1639,2076
2000,1662,2071
2009,1659,2082
2013,1669,2070
2019,1681,2069
2050,1708,2069
2059,1706,2079
2063,1713,2070
2099,1743,2081
2108,1745,2070
2112,1755,2070
2119,1765,2071
2150,1786,2073
2159,1784,2082
2168,1791,2074
2200,1819,2075
2209,1819,2083
2219,1825,2082
2250,1846,2073
2259,1844,2081
2269,1849,2082
2300,1867,2070
2309,1863,2075
2319,1868,2073
2350,1882,2063
2359,1881,2066
2369,1883,2065
2400,1896,2051
2409,1895,2051
2419,1898,2047
2450,1909,2033
2459,1907,2033
2469,1908,2029
2500,1917,2016
2509,1915,2014
2519,1917,2011
2558,1919,2006
2569,1919,2006
2600,1917,2007
2609,1917,2008
2658,1914,2013
2669,1913,2013
2709,1914,2013
2719,1914,2012
2759,1915,2008
2769,1915,2008
2809,1919,2005
2819,1918,2005
2868,1917,2005
2919,1917,2007
2969,1917,2008
3018,1916,2008
3069,1915,2006
3119,1914,2006
3169,1914,2005
3219,1911,2001
3269,1905,1986
3319,1895,1947
3369,1888,1882
3419,1881,1799
3469,1878,1699
3519,1877,1600
3569,1877,1496
3619,1870,1398
3669,1863,1308
3719,1854,1231
3751,1849,1181
3758,1847,1181
3762,1847,1170
3765,1846,1170
3769,1846,1170
3801,1845,1137
3818,1843,1137
3851,1843,1111
3868,1843,1111
3901,1842,1103
3904,1841,1103
3919,1841,1104
3950,1839,1109
3968,1839,1109
4000,1833,1120
4010,1833,1120
4030,1831,1129
4040,1831,1132
4050,1831,1135
4059,1831,1135
4063,1831,1139
4066,1832,1139
4070,1832,1141
4100,1836,1146
4109,1836,1147
4113,1836,1148
4116,1836,1148
4130,1833,1152
4140,1834,1154
4150,1834,1155
4161,1834,1155
4164,1835,1155
4168,1834,1156
4200,1835,1157
4209,1835,1157
4212,1835,1157
4216,1836,1157
4219,1836,1157
4250,1838,1155
4259,1839,1155
4262,1841,1154
4266,1841,1154
4290,1841,1152
4300,1841,1151
4309,1842,1151
4312,1843,1150
4316,1843,1150
4340,1845,1146
4350,1845,1144
4359,1845,1143
4362,1845,1143
4366,1845,1143
4390,1845,1141
4400,1844,1141
4409,1845,1141
4412,1846,1140
4416,1846,1140
4440,1847,1139
4450,1848,1138
4459,1848,1138
4490,1848,1142
4500,1846,1144
4509,1846,1146
4512,1846,1146
4516,1846,1146
4520,1846,1148
4530,1846,1151
4540,1845,1155
4550,1845,1159
4559,1844,1165
4580,1843,1178
4590,1843,1186
4600,1843,1193
4609,1843,1203
4613,1843,1203
4617,1843,1203
4658,1846,1248
4680,1851,1289
4690,1854,1304
4700,1856,1320
4709,1856,1338
4713,1858,1336
4719,1858,1353
4730,1861,1367
4748,1863,1383
4759,1863,1417
4763,1865,1417
4766,1865,1436
4799,1870,1489
4809,1873,1506
4813,1875,1504
4816,1875,1522
4849,1876,1578
4859,1879,1596
4863,1881,1595
4866,1882,1613
4899,1888,1664
4909,1887,1682
4913,1883,1685
4920,1882,1703
4948,1882,1739
4959,1885,1769
4963,1887,1769
5008,1888,1836
5012,1892,1849
5016,1893,1863
5059,1895,1927
5062,1895,1927
5066,1895,1942
5109,1895,1980
5113,1895,1980
5116,1895,1986
5159,1897,2001
5163,1897,2000
5208,1898,1999
5213,1898,1996
5258,1899,1997
5262,1900,1996
5270,1900,1996
5274,1900,1995
5309,1902,1991
5312,1902,1990
5316,1902,1989
5359,1902,1988
5362,1902,1988
5366,1902,1987
5409,1903,1985
5412,1903,1985
5416,1903,1985
5459,1903,1984
5462,1904,1983
5466,1904,1983
5509,1905,1979
5512,1907,1979
5516,1907,1979
5538,1907,1979
5543,1908,1977
5559,1909,1976
5562,1909,1975
5566,1909,1975
5572,1909,1975
5608,1909,1974
5612,1909,1974
5616,1910,1974
5622,1910,1974
5658,1910,1974
5662,1911,1974
5665,1911,1974
5672,1912,1973
5708,1912,1974
5712,1913,1973
5715,1913,1973
5722,1913,1973
5758,1913,1973
5762,1914,1973
5765,1914,1973
5772,1914,1972
5808,1914,1973
5812,1914,1974
5815,1914,1974
5821,1914,1974
5858,1915,1971
5862,1913,1973
5871,1913,1973
5874,1913,1974
5881,1912,1975
5891,1911,1976
5901,1911,1977
5905,1912,1977
5908,1912,1977
5912,1911,1978
5921,1910,1978
5958,1910,1978
5962,1903,1985
5971,1900,1988
5974,1900,1988
5981,1898,1991
5991,1895,1993
5994,1895,1993
6001,1892,1995
6004,1891,1995
6008,1891,1995
6011,1888,1996
6021,1883,1999
6024,1883,1999
6031,1879,2002
6059,1879,1996
6062,1865,2009
6071,1858,2013
6075,1858,2013
6081,1852,2015
6090,1852,2009
6094,1846,2016
6101,1838,2018
6104,1839,2018
6108,1839,2018
6111,1832,2020
6115,1832,2020
6121,1824,2022
6130,1824,2015
6133,1817,2023
6141,1810,2025
6151,1810,2017
6154,1802,2027
6158,1802,2027
6161,1793,2029
6165,1793,2029
6171,1785,2031
6174,1785,2031
6181,1777,2032
6190,1777,2023
6193,1767,2034
6201,1756,2035
6204,1758,2035
6208,1758,2035
6211,1748,2036
6215,1748,2036
6221,1738,2037
6229,1738,2026
6232,1729,2037
6241,1719,2039
6250,1719,2028
6253,1710,2039
6256,1710,2039
6260,1710,2028
6263,1700,2040
6271,1691,2041
6281,1681,2041
6289,1681,2030
6299,1671,2030
6302,1661,2042
6305,1661,2042
6309,1661,2031
6312,1651,2044
6316,1651,2044
6321,1640,2045
6329,1640,2033
6338,1629,2046
6342,1619,2048
6360,1607,2037
6363,1599,2049
6371,1589,2050
6381,1579,2050
6389,1579,2037
6399,1570,2037
6402,1559,2050
6406,1559,2050
6409,1559,2037
6412,1548,2050
6416,1548,2050
6421,1538,2050
6431,1528,2050
6441,1518,2050
6449,1518,2038
6453,1508,2050
6456,1508,2050
6460,1511,2039
6464,1499,2051
6471,1489,2052
6479,1489,2040
6489,1480,2041
6499,1470,2042
6502,1462,2053
6506,1462,2053
6509,1462,2042
6513,1452,2054
6516,1452,2054
6521,1444,2054
6529,1444,2043
6539,1434,2045
6549,1425,2046
6552,1417,2057
6556,1417,2057
6559,1417,2047
6563,1410,2058
6571,1402,2058
6589,1393,2050
6599,1385,2052
6602,1377,2062
6606,1377,2062
6609,1377,2053
6613,1370,2062
6622,1362,2063
6639,1356,2054
6649,1348,2055
6652,1341,2063
6656,1341,2063
6660,1341,2055
6664,1334,2064
6672,1326,2065
6709,1311,2050
6713,1299,2067
6729,1294,2060
6739,1287,2060
6749,1280,2062
6752,1273,2070
6756,1273,2070
6759,1273,2064
6762,1268,2071
6771,1262,2072
6789,1257,2066
6799,1253,2065
6802,1249,2070
6806,1249,2070
6809,1249,2065
6813,1245,2070
6829,1242,2065
6839,1238,2065
6849,1235,2065
6852,1232,2070
6856,1232,2066
6860,1232,2066
6863,1228,2070
6879,1226,2067
6889,1224,2067
6899,1223,2067
6902,1220,2070
6906,1220,2068
6910,1222,2068
6913,1220,2070
6929,1218,2070
6939,1217,2070
6949,1215,2071
6952,1214,2072
6959,1214,2071
6963,1213,2072
6999,1212,2071
7003,1212,2072
7006,1212,2072
7010,1213,2072
7013,1213,2072
7038,1214,2072
7049,1213,2072
7052,1213,2072
7056,1213,2072
7060,1213,2072
7063,1213,2072
7099,1213,2072
7102,1215,2072
7106,1215,2072
7109,1215,2072
7113,1215,2072
7148,1215,2072
7152,1215,2072
7156,1215,2072
7160,1216,2072
7198,1216,2071
7202,1212,2072
7206,1212,2072
7210,1211,2072
7213,1210,2072
7248,1208,2070
7252,1197,2072
7256,1197,2070
7260,1193,2070
7298,1192,2067
7302,1178,2070
7306,1178,2069
7310,1176,2069
7348,1174,2066
7353,1159,2072
7356,1159,2071
7360,1159,2071
7363,1158,2072
7398,1158,2070
7403,1146,2076
7406,1146,2076
7409,1144,2076
7448,1142,2075
7453,1136,2082
7456,1136,2081
7460,1137,2081
7498,1134,2079
7503,1132,2082
7506,1132,2082
7510,1134,2082
7548,1133,2080
7553,1132,2084
7556,1132,2084
7560,1134,2084
7598,1135,2082
7610,1137,2082
7649,1139,2081
7653,1141,2082
7656,1141,2082
7660,1144,2082
7698,1146,2084
7710,1150,2085
7748,1151,2085
7760,1151,2085
7799,1152,2083
7803,1150,2084
7807,1150,2084
7810,1150,2084
7822,1149,2083
7859,1148,2082
7898,1145,2079
7910,1143,2079
7921,1142,2078
7959,1137,2077
7971,1136,2076
8009,1133,2077
8021,1131,2075
8059,1127,2075
8063,1128,2071
8071,1127,2070
8110,1127,2070
8121,1125,2070
8160,1126,2071
8171,1127,2071
8210,1129,2070
8213,1131,2070
8221,1131,2070
8250,1131,2071
8254,1132,2071
8261,1132,2071
8271,1132,2070
8309,1132,2070
8313,1131,2070
8321,1130,2070
