0,0,0,0,0
0.05,0,0,0,0
0.1,0,0,0,0
0.15,22.739346,0,0,1.02257
0.2,22.035381,0,0,0.237018
0.25,20.987804,0,0,0.220277
0.3,19.837742,0,0,0.429962
0.35,18.331337,0,0,0.281894
0.4,16.524176,0,0,0.16394
0.45,14.675094,0,0,0.508262
0.5,12.734074,0,0,3.552352
0.55,10.764087,0,0,6.365283
0.6,8.506807,0,0,6.969794
0.65,6.249507,0,0,7.575657
0.7,5.776356,0,0,10.51611
0.75,5.56652,0,0,13.801625
0.8,5.357312,0,0,19.918072
0.85,5.147204,0,0,27.569576
0.9,4.959393,0,0,33.780476
0.95,4.802361,0,0,38.046539
1,4.522233,0,0,41.999447
1.05,3.759517,0,0,44.735516
1.1,2.997008,0,0,47.477077
1.15,3.16218,0,0,52.714046
1.2,3.346032,0,0,57.996586
1.25,2.79282,0,0,61.948936
1.3,2.003583,0,0,65.46843
1.35,1.847722,0,0,66.146286
1.4,2.242211,0,0,64.358612
1.45,2.685833,0,0,62.855232
1.5,3.238099,0,0,61.988293
1.55,3.773737,0,0,60.271313
1.6,4.141828,0,0,49.936867
1.65,4.51005,0,0,39.603577
1.7,4.855422,0,0,35.10408
1.75,5.197398,0,0,31.502157
1.8,5.505524,0,0,27.662882
1.85,5.794891,0,0,23.692089
1.9,6.715959,0,0,20.02043
1.95,8.504561,0,0,16.759443
2,10.329804,0,0,13.493004
2.05,12.30266,0,0,10.20537
2.1,14.275574,0,0,6.917581
2.15,16.171494,0,0,5.838185
2.2,18.065613,0,0,4.812374
2.25,18.928564,0,0,4.163302
2.3,19.454847,0,0,3.637228
2.35,20.610186,0,0,3.013259
2.4,22.320227,0,0,2.303015
2.45,23.282055,0,0,1.568355
2.5,22.57197,0,0,0.779167
2.55,21.82304,0,0,0.07673
2.6,20.665571,0,0,0.287189
2.65,19.508209,0,0,0.497653
2.7,17.782135,0,0,0.139537
2.75,15.966998,0,0,0.307702
2.8,14.067262,0,0,1.492223
2.85,12.120512,0,0,4.544035
2.9,10.04109,0,0,6.568284
2.95,7.778578,0,0,7.173432
3,5.92179,0,0,8.309185
3.05,5.711343,0,0,11.597881
3.1,5.500869,0,0,14.886542
3.15,5.290395,0,0,22.435617
3.2,5.079922,0,0,30.091621
3.25,4.909069,0,0,35.190884
3.3,4.751216,0,0,39.452976
3.35,4.272009,0,0,42.904697
3.4,3.509037,0,0,45.640713
3.45,3.03858,0,0,49.165012
3.5,3.222736,0,0,54.453003
3.55,3.322605,0,0,59.588482
3.6,2.533334,0,0,63.113777
3.65,1.744069,0,0,66.639191
3.7,1.97811,0,0,65.570976
3.75,2.37274,0,0,63.781918
3.8,2.868732,0,0,62.584225
3.85,3.421217,0,0,61.716026
3.9,3.896378,0,0,56.871185
3.95,4.264704,0,0,46.531849
4,4.627831,0,0,37.523537
4.05,4.96985,0,0,33.919247
4.1,5.31187,0,0,30.314947
4.15,5.602568,0,0,26.351383
4.2,5.89197,0,0,22.378736
4.25,7.310816,0,0,18.941084
4.3,9.099839,0,0,15.678771
4.35,10.986639,0,0,12.402482
4.4,12.959826,0,0,9.113846
4.45,14.908655,0,0,6.523658
4.5,16.802919,0,0,5.497602
4.55,18.578894,0,0,4.514769
4.6,19.105083,0,0,3.988587
4.65,19.631268,0,0,3.462403
4.7,21.180655,0,0,2.777057
4.75,22.890759,0,0,2.066708
4.8,23.04689,0,0,1.305686
4.85,22.336548,0,0,0.516408
4.9,21.43844,0,0,0.146821
4.95,20.280838,0,0,0.357296
5,18.993279,0,0,0.43782
5.05,17.177935,0,0,0.009438
5.1,15.362597,0,0,0.456696
5.15,13.418951,0,0,2.508929
5.2,11.472064,0,0,5.560804
5.25,9.287406,0,0,6.769954
5.3,7.024809,0,0,7.375068
5.35,5.851694,0,0,9.404888
5.4,5.64122,0,0,12.693547
5.45,5.430747,0,0,17.330328
5.5,5.220273,0,0,24.986332
5.55,5.014348,0,0,32.348892
5.6,4.856493,0,0,36.611
5.65,4.698637,0,0,40.873104
5.7,4.017819,0,0,43.816429
5.75,3.25485,0,0,46.552601
5.8,3.099956,0,0,50.927189
5.85,3.28412,0,0,56.215347
5.9,3.059641,0,0,60.763535
5.95,2.270363,0,0,64.288971
6,1.714991,0,0,66.764435
6.05,2.10963,0,0,64.975403
6.1,2.504269,0,0,63.186375
6.15,3.052871,0,0,62.295452
6.2,3.605366,0,0,61.427254
6.25,4.019162,0,0,53.425964
6.3,4.387492,0,0,43.086422
