0,0,0,12.686661
0,0,0,12.426964
0,0,0,12.161533
0,0,0,11.778694
0,0,0,11.350384
0,0,0,11.247353
0,0,0,11.049812
0,0,0,10.829727
0,0,0,10.647263
0,0,0,10.510784
0,0,0,10.373207
0,0,0,10.168354
0,0,0,9.926785
0,0,0,9.628098
0,0,0,9.358204
0,0,0,9.104534
0,0,0,8.817661
0,0,0,8.482479
0,0,0,8.230118
0,0,0,7.757267
0,0,0,7.341686
0,0,0,7.004749
0,0,0,6.688076
0,0,0,6.399479
0,0,0,6.110474
0,0,0,5.79324
0,0,0,5.423943
0,0,0,5.144085
0,0,0,4.994217
0,0,0,4.868664
0,0,0,4.721533
0,0,0,4.53986
0,0,0,4.329924
0,0,0,4.141771
0,0,0,3.967077
0,0,0,3.829842
0,0,0,3.634003
0,0,0,3.396917
0,0,0,3.148697
0,0,0,2.865791
0,0,0,2.601421
0,0,0,2.371872
0,0,0,2.155237
0,0,0,1.978634
0,0,0,1.804396
0,0,0,1.636976
0,0,0,1.486122
0,0,0,1.344936
0,0,0,1.199505
0,0,0,1.060638
0,0,0,0.925154
0,0,0,0.777763
0,0,0,0.644587
0,0,0,0.503855
0,0,0,0.370821
0,0,0,0.23772
0,0,0,0.103378
0,0,0,0.014801
0,0,0,0.149622
0,0,0,0.278038
0,0,0,0.402073
0,0,0,0.503925
0,0,0,0.615845
0,0,0,0.725773
0,0,0,0.834749
0,0,0,0.948158
0,0,0,1.067348
0,0,0,1.176357
0,0,0,1.284624
0,0,0,1.399347
0,0,0,1.50856
0,0,0,1.615942
0,0,0,1.708158
0,0,0,1.81465
0,0,0,1.913923
0,0,0,1.993798
0,0,0,2.086428
0,0,0,2.198059
0,0,0,2.297182
0,0,0,2.383799
0,0,0,2.47609
0,0,0,2.536749
0,0,0,2.589256
0,0,0,2.658499
0,0,0,2.677423
0,0,0,2.645726
0,0,0,2.665345
0,0,0,2.76205
0,0,0,2.863585
0,0,0,2.952468
0,0,0,3.017755
0,0,0,3.065642
0,0,0,3.115434
0,0,0,3.227791
0,0,0,3.353519
0,0,0,3.456578
0,0,0,3.574227
0,0,0,3.717688
0,0,0,3.90201
0,0,0,4.079705
0,0,0,4.233152
0,0,0,4.363688
0,0,0,4.461375
0,0,0,4.569676
0,0,0,4.703336
0,0,0,4.822753
0,0,0,4.867015
0,0,0,4.916663
0,0,0,4.956435
0,0,0,5.006411
0,0,0,5.038869
0,0,0,5.099386
0,0,0,5.149102
0,0,0,5.202992
0,0,0,5.266106
0,0,0,5.322195
0,0,0,5.40955
0,0,0,5.504537
0,0,0,5.558493
0,0,0,5.589963
0,0,0,5.635716
0,0,0,5.693329
0,0,0,5.766373
0,0,0,5.785565
0,0,0,5.799391
0,0,0,5.806026
0,0,0,5.815911
0,0,0,5.834653
0,0,0,5.867983
0,0,0,5.913119
0,0,0,5.943543
0,0,0,6.014722
0,0,0,6.086799
0,0,0,6.158591
0,0,0,6.235477
0,0,0,6.301203
0,0,0,6.357156
0,0,0,6.437915
0,0,0,6.492271
0,0,0,6.509033
0,0,0,6.493097
0,0,0,6.491399
0,0,0,6.48826
0,0,0,6.484694
0,0,0,6.480123
0,0,0,6.48821
0,0,0,6.523519
0,0,0,6.568171
0,0,0,6.591524
0,0,0,6.593998
0,0,0,6.619272
0,0,0,6.658719
0,0,0,6.735346
0,0,0,6.812914
0,0,0,6.847645
0,0,0,6.844583
0,0,0,6.863875
0,0,0,6.904176
0,0,0,6.934941
0,0,0,6.953849
0,0,0,6.984834
0,0,0,7.025593
0,0,0,7.043401
0,0,0,7.047469
0,0,0,7.05554
0,0,0,7.074889
0,0,0,7.080389
0,0,0,7.093885
0,0,0,7.116803
0,0,0,7.144153
0,0,0,7.241249
0,0,0,7.342223
0,0,0,7.444717
0,0,0,7.550269
0,0,0,7.676385
0,0,0,7.79488
0,0,0,7.917581
0,0,0,8.062114
0,0,0,8.167155
0,0,0,8.328485
0,0,0,8.414226
0,0,0,8.521912
0,0,0,8.678399
0,0,0,8.866744
0,0,0,9.016224
0,0,0,9.160591
0,0,0,9.400131
0,0,0,9.58977
0,0,0,9.763345
0,0,0,9.895378
0,0,0,10.046507
0,0,0,10.175876
0,0,0,10.379686
0,0,0,10.546958
0,0,0,10.75483
0,0,0,10.968849
0,0,0,11.116405
0,0,0,11.302204
0,0,0,11.500229
0,0,0,11.687244
0,0,0,11.903238
0,0,0,12.03013
0,0,0,12.254229
0,0,0,12.512634
0,0,0,12.796764
0,0,0,13.206394
0,0,0,13.480247
0,0,0,13.788872
0,0,0,14.074686
0,0,0,14.352087
0,0,0,14.648184
0,0,0,14.967322
0,0,0,15.262121
0,0,0,15.590593
0,0,0,15.880688
0,0,0,16.166805
0,0,0,16.4552
0,0,0,16.766842
0,0,0,17.013332
0,0,0,17.202297
0,0,0,17.362249
0,0,0,17.603697
0,0,0,17.777521
0,0,0,17.912094
0,0,0,18.075485
0,0,0,18.342714
0,0,0,18.652067
0,0,0,19.013542
0,0,0,19.384811
0,0,0,19.69437
0,0,0,19.946363
0,0,0,20.402437
0,0,0,20.935659
0,0,0,21.558863
0,0,0,22.053333
0,0,0,22.50206
0,0,0,22.811058
0,0,0,23.100273
0,0,0,23.491913
0,0,0,23.769001
0,0,0,24.085754
0,0,0,24.264208
0,0,0,24.424971
0,0,0,24.54767
0,0,0,24.742661
0,0,0,24.916513
0,0,0,25.200617
0,0,0,25.433189
0,0,0,25.796753
0,0,0,26.331125
0,0,0,26.70022
0,0,0,27.114262
0,0,0,27.519264
0,0,0,28.108095
0,0,0,28.542822
0,0,0,29.337002
0,0,0,30.14415
0,0,0,30.757523
0,0,0,31.062979
0,0,0,31.209026
0,0,0,31.351849
0,0,0,31.476477
0,0,0,31.514071
0,0,0,31.594065
0,0,0,31.635536
0,0,0,31.677601
0,0,0,31.814257
0,0,0,31.995258
0,0,0,32.474758
0,0,0,32.859783
0,0,0,33.208164
0,0,0,33.845062
0,0,0,34.113541
0,0,0,35.22142
0,0,0,35.73798
0,0,0,36.928543
0,0,0,37.311573
0,0,0,38.419617
0,0,0,38.942528
0,0,0,40.020611
0,0,0,40.708645
0,0,0,41.603882
0,0,0,42.111343
0,0,0,42.659996
0,0,0,42.990631
0,0,0,43.364235
0,0,0,43.787697
0,0,0,43.819416
0,0,0,44.150467
0,0,0,44.277084
0,0,0,44.683506
0,0,0,44.791168
0,0,0,45.042084
0,0,0,45.119305
0,0,0,45.46936
0,0,0,45.545952
0,0,0,45.896679
0,0,0,45.762932
0,0,0,46.109909
0,0,0,45.90625
0,0,0,46.16362
0,0,0,45.837307
0,0,0,46.073792
0,0,0,45.718849
0,0,0,45.924046
0,0,0,45.446861
0,0,0,45.605499
0,0,0,45.064449
0,0,0,45.201954
0,0,0,44.62817
0,0,0,44.756229
0,0,0,44.178638
0,0,0,44.319145
0,0,0,43.674034
0,0,0,43.795609
0,0,0,43.175625
0,0,0,43.272308
0,0,0,42.614784
0,0,0,42.72538
0,0,0,42.133118
0,0,0,42.288124
0,0,0,41.649544
0,0,0,41.778526
0,0,0,41.084274
0,0,0,41.224285
0,0,0,40.521076
0,0,0,40.683167
0,0,0,40.05674
0,0,0,40.254448
0,0,0,39.555733
0,0,0,39.766335
0,0,0,38.969845
0,0,0,39.091995
0,0,0,38.261868
0,0,0,38.469761
0,0,0,37.532341
0,0,0,37.743721
0,0,0,37.846786
